libId,algn_seg_with_mult_algn,aligned,alignment_not_unique,ambiguous,bad_cycles,category,coding_bases,correct_strand_reads,fastq_total_reads,ignored_reads,incorrect_strand_reads,intergenic_bases,intronic_bases,library,mean_read_length,median_3prime_bias,median_5prime_bias,median_5prime_to_3prime_bias,median_cv_coverage,no_feature,not_aligned,pct_adapter,pct_chimeras,pct_coding_bases,pct_correct_strand_reads,pct_intergenic_bases,pct_intronic_bases,pct_mrna_bases,pct_pf_reads,pct_pf_reads_aligned,pct_reads_aligned_in_pairs,pct_ribosomal_bases,pct_usable_bases,pct_utr_bases,percent_duplication,pf_aligned_bases,pf_aligned_bases,pf_bases,pf_hq_aligned_bases,pf_hq_aligned_q20_bases,pf_hq_aligned_reads,pf_hq_error_rate,pf_hq_median_mismatches,pf_indel_rate,pf_mismatch_rate,pf_noise_reads,pf_reads,pf_reads_aligned,read_pair_duplicates,read_pair_optical_duplicates,read_pairs_examined,reads_aligned_in_pairs,reads_aligned_sam,reads_with_mult_align,ribosomal_bases,strand_balance,too_low_aQual,total_reads,unmapped_reads,unpaired_read_duplicates,unpaired_reads_examined,utr_bases,mapped_reads_w_dups,%gc,adapter_content,basic_statistics,encoding,file_type,filename,kmer_content,overrepresented_sequences,per_base_n_content,per_base_sequence_content,per_base_sequence_quality,per_sequence_gc_content,per_sequence_quality_scores,per_tile_sequence_quality,sequence_duplication_levels,sequence_length,sequence_length_distribution,sequences_flagged_as_poor_quality,total_deduplicated_percentage,total_sequences,predicted_sex,sex_check,sexcheck_cutoff,sexcheck_eqn,total_counts,x_counts,x_genes,y_counts,y_genes,y_x_count_ratio,y_x_gene_ratio
lib45944_CE2DAANXX,10.7,63.7,1748184,181566,0.0,UNPAIRED,94559052.0,1070802.0,5571426.0,0.0,1065203.0,7437076.0,18790979.0,Unknown Library,54.8728,0.852599,0.579547,0.691296,0.36164,406105,0,0.0,0.0,0.534002,0.501311,0.041999,0.106118,0.850906,1.0,1.0,0.0,0.000986,0.848853,0.316904,0.39706,177076283.0,177076283.0,177504453.0,166652732.0,163857356.0,3043256.0,0.001796,0.0,0.000106,0.001914,0.0,3234835.0,3234835.0,0.0,0.0,0.0,0.0,3548438.0,378133.0,174598.0,0.499721,0,3234835.0,0.0,2130264.0,5365099.0,56116132.0,0.9629669316257633,49.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,warn,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,62.394676133662266,5400444.0,male,NA,0.5,(y_counts^2 / total_counts) > cutoff,2455585,64651,630,1770,34,0.02737776677854944,0.05396825396825397
lib45945_CE2DAANXX,15.5,65.1,3001750,166652,0.0,UNPAIRED,83401664.0,959466.0,5589375.0,0.0,954887.0,10319961.0,25874971.0,Unknown Library,55.313379,0.838657,0.579712,0.692561,0.376327,566871,0,0.0,0.0,0.481787,0.501196,0.059615,0.149472,0.789808,1.0,1.0,0.0,0.001116,0.787628,0.308022,0.408303,173109169.0,173109169.0,173588263.0,162171415.0,159600249.0,2938345.0,0.001844,0.0,0.000116,0.001987,0.0,3138269.0,3138269.0,0.0,0.0,0.0,0.0,3637129.0,563339.0,193207.0,0.500181,0,3138269.0,0.0,2165574.0,5303843.0,53321350.0,0.9489152186067316,48.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,61.63591963698828,5357715.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,2204822,59889,672,7,6,0.00011688290003172536,0.008928571428571428
lib45946_CE2DAANXX,14.8,61.6,3921093,230333,0.0,UNPAIRED,115103473.0,1319978.0,8009991.0,0.0,1309820.0,12947154.0,33367917.0,Unknown Library,55.314868,0.823521,0.595335,0.726802,0.341887,726201,0,0.0,0.0,0.492207,0.501931,0.055365,0.142688,0.801118,1.0,1.0,0.0,0.000837,0.799202,0.308911,0.450082,233851842.0,233851842.0,234412464.0,219974842.0,216591100.0,3984408.0,0.001782,0.0,0.000113,0.001912,0.0,4237784.0,4237784.0,0.0,0.0,0.0,0.0,4934650.0,729003.0,195771.0,0.499994,0,4237784.0,0.0,3468431.0,7706215.0,72239351.0,0.9620753631308699,49.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,57.507920956974864,7764751.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,3027874,82575,712,11,8,0.00013321223130487435,0.011235955056179775
lib45947_CE2DAANXX,10.3,65.5,1752462,179920,0.0,UNPAIRED,95220260.0,1087104.0,5609221.0,0.0,1083615.0,10521248.0,21652477.0,Unknown Library,54.907481,0.84426,0.578263,0.699156,0.362839,504424,0,0.0,0.0,0.514398,0.500804,0.056838,0.116971,0.82533,1.0,1.0,0.0,0.000869,0.823302,0.310932,0.376525,185110231.0,185110231.0,185566148.0,174386489.0,171424527.0,3182626.0,0.001822,0.0,0.000107,0.001972,0.0,3379615.0,3379615.0,0.0,0.0,0.0,0.0,3675687.0,378680.0,160801.0,0.500054,0,3379615.0,0.0,2040991.0,5420606.0,57556757.0,0.9663741186164709,49.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,warn,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,64.40774329982601,5458946.0,male,NA,0.5,(y_counts^2 / total_counts) > cutoff,2498282,66028,651,1624,35,0.024595626098019022,0.053763440860215055
lib45948_CE2DAANXX,10.3,64.7,1703631,186670,0.0,UNPAIRED,97800318.0,1102455.0,5591472.0,0.0,1098209.0,6644539.0,19425221.0,Unknown Library,55.294037,0.846913,0.580998,0.681929,0.360382,398818,0,0.0,0.0,0.535515,0.500965,0.036383,0.106365,0.85636,1.0,1.0,0.0,0.000899,0.854333,0.320845,0.387468,182628678.0,182628678.0,183062080.0,172130156.0,169137882.0,3119293.0,0.001757,0.0,0.000105,0.001844,0.0,3310702.0,3310702.0,0.0,0.0,0.0,0.0,3616174.0,373814.0,164193.0,0.500229,0,3310702.0,0.0,2094244.0,5404946.0,58595571.0,0.9666409846995567,49.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,63.24878078551838,5439315.0,male,NA,0.5,(y_counts^2 / total_counts) > cutoff,2533805,67247,654,1722,29,0.025607090279120257,0.04434250764525994
lib45949_CE2DAANXX,10.4,63.8,2084935,191962,0.0,UNPAIRED,98825463.0,1121331.0,6813341.0,0.0,1115996.0,22689192.0,38635354.0,Unknown Library,55.322006,0.831208,0.570787,0.703904,0.358119,987344,0,0.0,0.0,0.448214,0.501192,0.102905,0.175227,0.721078,1.0,1.0,0.0,0.000797,0.719354,0.272863,0.390241,220487067.0,220487067.0,221015231.0,207386361.0,204058686.0,3755968.0,0.001929,0.0,0.000113,0.002185,0.0,3995069.0,3995069.0,0.0,0.0,0.0,0.0,4344718.0,452961.0,175675.0,0.499845,0,3995069.0,0.0,2556816.0,6551885.0,60162817.0,0.9616258748828218,49.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,warn,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,63.27384383808175,6615706.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,2576662,68808,776,7,4,0.00010173235670270899,0.005154639175257732
lib45950_CE2DAANXX,12.0,65.5,1945274,159224,0.0,UNPAIRED,83747857.0,946496.0,5022433.0,0.0,942680.0,9228834.0,19317745.0,Unknown Library,54.876597,0.835292,0.579071,0.697721,0.374249,448538,0,0.0,0.0,0.517502,0.50101,0.057028,0.11937,0.822512,1.0,1.0,0.0,0.001099,0.820554,0.305011,0.38623,161831102.0,161831102.0,162217251.0,151974077.0,149462337.0,2774761.0,0.001817,0.0,0.000109,0.001967,0.0,2956037.0,2956037.0,0.0,0.0,0.0,0.0,3289790.0,394826.0,177837.0,0.499767,0,2956037.0,0.0,1860160.0,4816197.0,49360200.0,0.958937033107261,49.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,63.56703783820936,4851947.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,2166999,60025,672,8,8,0.00013327780091628488,0.011904761904761904
lib45951_CE2DAANXX,12.2,70.4,2586508,152396,0.0,UNPAIRED,75332015.0,889120.0,6013630.0,0.0,885197.0,29903038.0,56090516.0,Unknown Library,55.332453,0.840688,0.569933,0.679036,0.376693,1403863,0,0.0,0.0,0.354571,0.501105,0.140747,0.264005,0.594395,1.0,1.0,0.0,0.000861,0.592792,0.239825,0.328142,212459670.0,212459670.0,213034317.0,198977718.0,195695631.0,3603636.0,0.002245,0.0,0.00013,0.002582,0.0,3850079.0,3850079.0,0.0,0.0,0.0,0.0,4235220.0,516397.0,183006.0,0.499974,0,3850079.0,0.0,1880420.0,5730499.0,50953047.0,0.9529184535796184,47.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,69.26401837951681,5810762.0,male,NA,0.5,(y_counts^2 / total_counts) > cutoff,2047377,52591,737,1554,48,0.029548782111007588,0.06512890094979647
lib45952_CE2DAANXX,11.7,61.9,1929746,177769,0.0,UNPAIRED,91617758.0,1034987.0,5645196.0,0.0,1031490.0,6338227.0,18740012.0,Unknown Library,54.862433,0.827385,0.58107,0.701883,0.357899,386999,0,0.0,0.0,0.535291,0.500846,0.037032,0.109491,0.852438,1.0,1.0,0.0,0.001049,0.850275,0.317148,0.423422,171155189.0,171155189.0,171590599.0,160704013.0,157964529.0,2935417.0,0.001945,0.0,0.000111,0.002061,0.0,3127652.0,3127652.0,0.0,0.0,0.0,0.0,3491732.0,407846.0,179600.0,0.500028,0,3127652.0,0.0,2296859.0,5424511.0,54281453.0,0.9609074689346482,49.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,60.08859277596842,5461022.0,male,NA,0.5,(y_counts^2 / total_counts) > cutoff,2370649,63576,615,1413,26,0.022225368063420157,0.04227642276422764
lib45953_CE2DAANXX,10.5,63.5,1672434,183066,0.0,UNPAIRED,94553250.0,1076072.0,5572070.0,0.0,1071036.0,7393562.0,17789903.0,Unknown Library,54.874799,0.852942,0.561894,0.6778,0.366751,388773,0,0.0,0.0,0.534081,0.501173,0.041762,0.100486,0.856825,1.0,1.0,0.0,0.000934,0.854783,0.322745,0.396948,177039309.0,177039309.0,177462245.0,166714514.0,163946247.0,3044216.0,0.001806,0.0,0.00011,0.001921,0.0,3233948.0,3233948.0,0.0,0.0,0.0,0.0,3535782.0,370432.0,165383.0,0.500502,0,3233948.0,0.0,2128691.0,5362639.0,57138528.0,0.9624141477045335,49.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,62.575397621350106,5397874.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,2472377,66948,659,4,4,5.9747864013861504e-05,0.006069802731411229
lib45954_CE2DAANXX,13.1,62.7,3342231,220119,0.0,UNPAIRED,113296373.0,1268343.0,7900096.0,0.0,1269304.0,19680355.0,39928017.0,Unknown Library,54.919634,0.817476,0.613896,0.761187,0.349598,958795,0,0.0,0.0,0.47463,0.499811,0.082447,0.16727,0.749474,1.0,1.0,0.0,0.000818,0.74776,0.274844,0.428294,238704551.0,238704551.0,239251893.0,224435196.0,221007384.0,4094227.0,0.001887,0.0,0.000111,0.002107,0.0,4356400.0,4356400.0,0.0,0.0,0.0,0.0,4955021.0,651156.0,195348.0,0.500149,0,4356400.0,0.0,3263595.0,7619995.0,65606523.0,0.9645446080655222,50.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,59.63000643190382,7686949.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,2915313,79971,766,5,5,6.252266446586888e-05,0.006527415143603133
lib45955_CE2DAANXX,12.1,66.1,1801588,156749,0.0,UNPAIRED,79637756.0,919505.0,4685202.0,0.0,915543.0,7417798.0,15795725.0,Unknown Library,54.879088,0.842732,0.551836,0.660411,0.382257,357455,0,0.0,0.0,0.519801,0.50108,0.048416,0.1031,0.847458,1.0,1.0,0.0,0.001033,0.845382,0.327657,0.376864,153208262.0,153208262.0,153584505.0,143774995.0,141404335.0,2625175.0,0.001785,0.0,0.000108,0.001906,0.0,2798598.0,2798598.0,0.0,0.0,0.0,0.0,3097371.0,374345.0,158321.0,0.500428,0,2798598.0,0.0,1692551.0,4491149.0,50199810.0,0.9585817217699472,49.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,64.3678735342086,4522160.0,male,NA,0.5,(y_counts^2 / total_counts) > cutoff,2110971,55267,647,1534,31,0.027756165523730256,0.04791344667697063
lib45956_CE2DAANXX,9.9,66.8,1408620,164205,0.0,UNPAIRED,87933689.0,984256.0,4830888.0,0.0,981795.0,7173631.0,17874805.0,Unknown Library,55.293329,0.840599,0.561937,0.666667,0.369256,384575,0,0.0,0.0,0.534056,0.500626,0.043568,0.108561,0.846939,1.0,1.0,0.0,0.000937,0.845026,0.312883,0.361787,164652498.0,164652498.0,165025317.0,155014371.0,152249783.0,2808904.0,0.001773,0.0,0.000102,0.00188,0.0,2984543.0,2984543.0,0.0,0.0,0.0,0.0,3225330.0,318344.0,154306.0,0.500354,0,2984543.0,0.0,1691860.0,4676403.0,51516926.0,0.9680214072443823,49.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,65.65548473396723,4707141.0,male,NA,0.5,(y_counts^2 / total_counts) > cutoff,2260124,59363,652,1615,27,0.0272054983744083,0.04141104294478527
lib45957_CE2DAANXX,9.4,66.5,1635656,196232,0.0,UNPAIRED,104213624.0,1171630.0,5946557.0,0.0,1166376.0,10756431.0,25696754.0,Unknown Library,55.345393,0.853242,0.579759,0.693036,0.353779,571108,0,0.0,0.0,0.514747,0.501124,0.05313,0.126925,0.81913,1.0,1.0,0.0,0.000821,0.81725,0.304384,0.365206,202456197.0,202456197.0,202921891.0,191135501.0,187943193.0,3460310.0,0.001811,0.0,0.000105,0.00195,0.0,3666464.0,3666464.0,0.0,0.0,0.0,0.0,3952546.0,372319.0,166242.0,0.499901,0,3666464.0,0.0,2109368.0,5775832.0,61624359.0,0.9712901095541504,49.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,65.46482238931597,5815858.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,2692970,72847,694,5,4,6.863700632833198e-05,0.005763688760806916
lib45958_CE2DAANXX,11.2,72.2,2381504,145179,0.0,UNPAIRED,77104962.0,896248.0,6174103.0,0.0,887213.0,41443865.0,57955161.0,Unknown Library,55.348597,0.861306,0.543525,0.652342,0.386459,1632912,0,0.0,0.0,0.341272,0.502533,0.183434,0.256514,0.559247,1.0,1.0,0.0,0.000812,0.557846,0.217975,0.305545,225933987.0,225933987.0,226501403.0,211710552.0,208172063.0,3832330.0,0.002194,0.0,0.000127,0.002644,0.0,4092270.0,4092270.0,0.0,0.0,0.0,0.0,4456179.0,498013.0,183515.0,0.500467,0,4092270.0,0.0,1800507.0,5892777.0,49248005.0,0.9544345146169411,46.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,warn,pass,warn,pass,50-57,warn,0.0,71.45616534917498,5983734.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,2054239,57512,891,7,7,0.00012171372930866602,0.007856341189674524
lib45959_CE2DAANXX,32.0,65.4,4392042,58069,0.0,UNPAIRED,28071899.0,338130.0,3228281.0,0.0,334641.0,9483303.0,21432651.0,Unknown Library,55.264119,0.870934,0.514229,0.601351,0.484826,493842,0,0.0,0.0,0.354985,0.502593,0.119922,0.271028,0.60643,1.0,1.0,0.0,0.002649,0.60406,0.251445,0.49999,79079017.0,79079017.0,79389338.0,72947450.0,71695126.0,1323368.0,0.002339,0.0,0.00014,0.002681,0.0,1436544.0,1436544.0,0.0,0.0,0.0,0.0,2111243.0,674805.0,209444.0,0.500844,0,1436544.0,0.0,1436488.0,2873032.0,19884013.0,0.8899572249131968,48.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,warn,pass,fail,pass,warn,pass,warn,warn,50-57,warn,0.0,53.79901421885699,2946195.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,771457,20061,577,7,7,0.00034893574597477694,0.012131715771230503
lib45960_CE2DAANXX,14.2,67.6,2111634,134918,0.0,UNPAIRED,69206465.0,780172.0,4196626.0,0.0,779103.0,7201951.0,18599474.0,Unknown Library,54.871472,0.832494,0.565949,0.671672,0.384679,405336,0,0.0,0.0,0.508628,0.500343,0.05293,0.136696,0.809027,1.0,1.0,0.0,0.001358,0.806981,0.300399,0.377536,136064920.0,136064920.0,136409986.0,127546262.0,125429099.0,2329197.0,0.001866,0.0,0.00011,0.00202,0.0,2485991.0,2485991.0,0.0,0.0,0.0,0.0,2838914.0,404542.0,184781.0,0.500245,0,2485991.0,0.0,1507798.0,3993789.0,40873771.0,0.9516666483980226,49.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,64.48425550280517,4026071.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,1788943,48991,644,6,4,0.0001224714743524321,0.006211180124223602
lib45961_CE2DAANXX,13.4,60.9,3102476,220355,0.0,UNPAIRED,111148221.0,1277639.0,7558131.0,0.0,1268408.0,12501320.0,27375066.0,Unknown Library,55.316671,0.845411,0.576493,0.677593,0.345826,620893,0,0.0,0.0,0.502306,0.501813,0.056497,0.123715,0.818925,1.0,1.0,0.0,0.000872,0.81683,0.316619,0.445054,221275914.0,221275914.0,221843417.0,208109256.0,204894991.0,3769951.0,0.001837,0.0,0.000117,0.001988,0.0,4010426.0,4010426.0,0.0,0.0,0.0,0.0,4602373.0,617975.0,192949.0,0.500045,0,4010426.0,0.0,3216264.0,7226690.0,70060233.0,0.9561477566345437,48.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,57.93332785356148,7284469.0,male,NA,0.5,(y_counts^2 / total_counts) > cutoff,2928703,80037,662,1873,37,0.023401676724514913,0.055891238670694864
lib45962_CE2DAANXX,12.9,62.1,3763582,254601,0.0,UNPAIRED,130815371.0,1468643.0,9329051.0,0.0,1470392.0,24758274.0,46431602.0,Unknown Library,54.923307,0.834363,0.618697,0.766313,0.336311,1146281,0,0.0,0.0,0.470145,0.499702,0.08898,0.166873,0.743443,1.0,1.0,0.0,0.000711,0.74179,0.273298,0.437234,278244857.0,278244857.0,278864798.0,261550296.0,257606322.0,4770665.0,0.001885,0.0,0.000109,0.002135,0.0,5077349.0,5077349.0,0.0,0.0,0.0,0.0,5794171.0,744986.0,197917.0,0.499861,0,5077349.0,0.0,3944786.0,9022135.0,76043844.0,0.9671010481130395,49.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,58.71660809608383,9103538.0,male,NA,0.5,(y_counts^2 / total_counts) > cutoff,3369783,89065,746,2194,43,0.024633694492786167,0.057640750670241284
lib45963_CE2DAANXX,9.1,64.3,1745957,218969,0.0,UNPAIRED,114757969.0,1314182.0,7104459.0,0.0,1306280.0,14634071.0,32859812.0,Unknown Library,55.350619,0.852719,0.575332,0.694553,0.349836,751529,0,0.0,0.0,0.490863,0.501508,0.062595,0.140554,0.796112,1.0,1.0,0.0,0.000745,0.794222,0.305249,0.384519,233788060.0,233788060.0,234344390.0,220700561.0,217056402.0,3995327.0,0.001853,0.0,0.000111,0.002016,0.0,4233817.0,4233817.0,0.0,0.0,0.0,0.0,4570156.0,414452.0,174142.0,0.499985,0,4233817.0,0.0,2645056.0,6878873.0,71363504.0,0.9682472655553365,48.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,63.578559140520774,6931898.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,3024829,81369,738,4,4,4.9158770539148816e-05,0.005420054200542005
lib45964_CE2DAANXX,9.0,62.8,1576608,207491,0.0,UNPAIRED,110151515.0,1256279.0,6718322.0,0.0,1249923.0,11015652.0,26681274.0,Unknown Library,54.904005,0.85782,0.587056,0.704842,0.349951,595957,0,0.0,0.0,0.513861,0.501268,0.051388,0.124469,0.823345,1.0,1.0,0.0,0.000803,0.821407,0.309485,0.397827,214360688.0,214360688.0,214866550.0,202188448.0,198778347.0,3689936.0,0.001824,0.0,0.000104,0.001957,0.0,3913495.0,3913495.0,0.0,0.0,0.0,0.0,4220450.0,379223.0,172168.0,0.499827,0,3913495.0,0.0,2585463.0,6498958.0,66341348.0,0.9673483944353962,49.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,warn,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,62.23610314738471,6543846.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,2886488,79892,708,5,4,6.258448906023131e-05,0.005649717514124294
lib45965_CE2DAANXX,10.1,66.5,2133632,199539,0.0,UNPAIRED,102552718.0,1189968.0,7015667.0,0.0,1182426.0,22302850.0,46771319.0,Unknown Library,55.330932,0.840797,0.574026,0.684051,0.36129,1116405,0,0.0,0.0,0.431495,0.50159,0.09384,0.196792,0.708637,1.0,1.0,0.0,0.000736,0.706917,0.277142,0.360882,237668579.0,237668579.0,238246916.0,223562903.0,220057310.0,4048436.0,0.001927,0.0,0.000116,0.002139,0.0,4305854.0,4305854.0,0.0,0.0,0.0,0.0,4663041.0,472928.0,174880.0,0.500286,0,4305854.0,0.0,2431325.0,6737179.0,65868051.0,0.9603048434311378,48.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,65.91039029662612,6805518.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,2732492,75540,803,6,5,7.942811755361398e-05,0.0062266500622665
lib45966_CE2DAANXX,9.9,63.9,1685714,180888,0.0,UNPAIRED,94082959.0,1095372.0,5994230.0,0.0,1083339.0,10266438.0,28351710.0,Unknown Library,55.313609,0.875142,0.554752,0.644046,0.362945,610256,0,0.0,0.0,0.485944,0.502761,0.053027,0.146438,0.799592,1.0,1.0,0.0,0.000951,0.79761,0.313648,0.389801,193608722.0,193608722.0,194089867.0,182240607.0,179189809.0,3301333.0,0.001842,0.0,0.000112,0.001963,0.0,3508899.0,3508899.0,0.0,0.0,0.0,0.0,3830329.0,380077.0,184087.0,0.500022,0,3508899.0,0.0,2241522.0,5750421.0,60725009.0,0.9593260518865643,48.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,62.9773188022403,5797192.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,2510189,69539,671,8,7,0.00011504335696515625,0.010432190760059613
lib45967_CE2DAANXX,8.4,63.2,1308991,196067,0.0,UNPAIRED,102907469.0,1190212.0,6239749.0,0.0,1180391.0,9551202.0,25266860.0,Unknown Library,55.301487,0.867159,0.571792,0.688501,0.359937,545657,0,0.0,0.0,0.50682,0.502071,0.04704,0.124439,0.827719,1.0,1.0,0.0,0.000807,0.825773,0.320899,0.389688,203045465.0,203045465.0,203523907.0,191729306.0,188365964.0,3473916.0,0.001816,0.0,0.000106,0.001935,0.0,3680261.0,3680261.0,0.0,0.0,0.0,0.0,3941811.0,330602.0,163937.0,0.50004,0,3680261.0,0.0,2349874.0,6030135.0,65157139.0,0.9664066615500079,48.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,63.12360380449241,6077817.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,2732192,73785,687,9,6,0.00012197601138442773,0.008733624454148471
lib45968_CE2DAANXX,8.8,63.9,1123665,168556,0.0,UNPAIRED,90266852.0,1022707.0,5023456.0,0.0,1014826.0,5666906.0,14261292.0,Unknown Library,55.287335,0.863595,0.558245,0.652045,0.366233,301540,0,0.0,0.0,0.548714,0.501934,0.034448,0.086691,0.877916,1.0,1.0,0.0,0.000951,0.875829,0.329202,0.386919,164506234.0,164506234.0,164898125.0,155026327.0,152164716.0,2809752.0,0.001783,0.0,0.000101,0.001878,0.0,2982566.0,2982566.0,0.0,0.0,0.0,0.0,3209252.0,281719.0,156436.0,0.500341,0,2982566.0,0.0,1882316.0,4864882.0,54155781.0,0.9684332857697967,48.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,63.427854242102164,4893639.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,2339656,65749,661,8,5,0.00012167485437040868,0.007564296520423601
lib45969_CE2DAANXX,11.0,65.6,1744022,168131,0.0,UNPAIRED,87267732.0,998490.0,5218812.0,0.0,992472.0,10370408.0,18979285.0,Unknown Library,54.882577,0.847835,0.550204,0.654419,0.374276,459650,0,0.0,0.0,0.512486,0.501511,0.060901,0.111457,0.826644,1.0,1.0,0.0,0.001006,0.824684,0.314158,0.37918,170283137.0,170283137.0,170687832.0,160002644.0,157421358.0,2921048.0,0.001807,0.0,0.00011,0.001967,0.0,3110055.0,3110055.0,0.0,0.0,0.0,0.0,3424692.0,377826.0,171332.0,0.499465,0,3110055.0,0.0,1899540.0,5009595.0,53495767.0,0.9599109912370861,48.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,64.22670218725378,5046736.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,2293267,62994,663,6,5,9.524716639679969e-05,0.007541478129713424
lib45970_CE2DAANXX,10.8,62.2,2160302,222715,0.0,UNPAIRED,116741350.0,1285376.0,6959012.0,0.0,1282293.0,9193205.0,23728121.0,Unknown Library,55.33624,0.825713,0.604811,0.715842,0.344821,507445,0,0.0,0.0,0.541297,0.5006,0.042626,0.110021,0.846541,1.0,1.0,0.0,0.000818,0.844688,0.305244,0.422956,215669751.0,215669751.0,216143020.0,203482517.0,200219970.0,3684054.0,0.00174,0.0,0.000101,0.001859,0.0,3905994.0,3905994.0,0.0,0.0,0.0,0.0,4326225.0,468075.0,176507.0,0.499824,0,3905994.0,0.0,2862972.0,6768966.0,65831984.0,0.9726906635597122,50.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,59.93031878289785,6809858.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,2953894,80960,685,3,2,3.705533596837945e-05,0.00291970802919708
