geneName,logFC,AveExpr,t,P.Value,adj.P.Val,B,group,FC.group
ENSG00000170779,3.582943345657382,3.7065989742451833,18.598682160566497,1.7977347889480818e-22,2.8853727447499264e-22,40.71192632934731,(Intercept),up
ENSG00000118965,3.133650767595049,3.085370223011858,18.568634882519262,1.9151867533935155e-22,3.073164996151437e-22,40.647744328584466,(Intercept),up
ENSG00000176890,3.8417287627950536,4.2386512993012735,18.556852849561384,1.9633517275525873e-22,3.1497154993439473e-22,40.622555289272896,(Intercept),up
ENSG00000156127,3.648681290335878,3.966825991549835,18.518475353218275,2.128979331061071e-22,3.4146261156980904e-22,40.54042034474355,(Intercept),up
ENSG00000105639,4.079250509469426,4.508996493127266,18.445941838824965,2.4820139984109773e-22,3.9799210446482565e-22,40.38482086039385,(Intercept),up
ENSG00000196839,3.999750334627035,4.215099857874903,18.422207113912226,2.6100707891424354e-22,4.184283070750884e-22,40.33380114283901,(Intercept),up
ENSG00000102452,3.20672910386533,2.5202483379512213,18.40595671864764,2.7016155313156757e-22,4.3300297504482675e-22,40.298840008706215,(Intercept),up
ENSG00000144749,3.533505719144048,3.86699611516754,18.385746876788996,2.820050555838626e-22,4.5187968631147545e-22,40.255326911529465,(Intercept),up
ENSG00000185015,3.1640909352646798,2.888619570042594,18.381825665546216,2.8436364080714443e-22,4.5555267667120265e-22,40.2468799712051,(Intercept),up
ENSG00000175505,3.6109820453153447,3.6397357065504967,18.379425769206772,2.8581707894574903e-22,4.577742386942067e-22,40.24170950306802,(Intercept),up
ENSG00000187266,3.428485572283779,3.634313513347921,18.36699023178347,2.9347061153072127e-22,4.699227267697947e-22,40.21490927114713,(Intercept),up
ENSG00000117394,3.367903779729567,3.821239419705468,18.34360591785851,3.084336244959195e-22,4.937671949884524e-22,40.16447467193456,(Intercept),up
ENSG00000164306,2.716521843532218,2.74822167290689,18.340633316710637,3.1039066843680615e-22,4.967843184425841e-22,40.15805986759402,(Intercept),up
