geneName,lib45897,lib45898,lib45899,lib45900,lib45901,lib45902,lib45903,lib45904,lib45905,lib45906,lib45911,lib45912,lib45913,lib45914,lib45915,lib45916,lib45917,lib45918,lib45919,lib45920,lib45921,lib45922,lib45923,lib45924,lib45925,lib45926,lib45927,lib45928,lib45929,lib45930,lib45931,lib45932,lib45935,lib45936,lib45937,lib45938,lib48615,lib48616,lib48617,lib45910,lib45933,lib45934,lib45939,lib45940
ENSG00000002549,8.517421745697508,8.203995374781446,8.555407462688757,8.444018508966511,8.472067562777061,8.641679955975492,8.135940854279594,8.432594776341025,8.203503550264154,8.199847015132631,8.150634882725042,8.0650813478599,8.218870323000422,8.417645573630642,8.561391168784994,8.345336033841903,8.226034480810824,8.78907825239595,8.20625288763538,8.362460286418829,8.122834141760949,8.206897697393131,8.093527708298048,8.428528484496677,8.138452727094922,8.047275172036358,8.419664731303108,8.55499262282494,8.414987008209442,8.248259977809301,8.230847270294692,8.308194120212448,8.55913599296225,8.560404184201156,8.850917256665584,8.769070721607102,8.353033778979345,8.74077403206118,8.390590756619478,8.656828339664694,8.199349380721907,8.149638178672753,7.308517198700297,7.142438045690638
ENSG00000002586,7.761819254295983,8.030959908935403,7.92428955278647,7.752478850148653,7.613790125492387,7.876653469276356,7.799344709603396,7.980639417597381,7.609142351540749,8.0718788535295,7.702815051564623,7.617937232313081,7.320120115980837,7.757510045207853,8.204456624069719,8.054417950186393,7.272551190898534,7.689285092668929,7.5409286020390285,8.065890276701275,7.167741570342239,7.365632435118474,7.478717151315339,7.429657795740948,7.2387850803819695,7.460661045444044,7.723775080139817,7.682509320832644,7.685597119227033,7.685594737506816,7.992030260025941,7.951862731807496,7.05478390652246,7.232754885355143,7.786301381309643,7.593570569910442,7.212144142386395,7.356905624885589,7.693500218477639,7.820417384323007,6.869858513438909,6.60915534865119,6.708510817754691,7.1284311876967585
ENSG00000002587,2.979079631492628,4.330520190794311,4.403538955282416,4.879783174423731,3.327527879754662,2.2584839231652802,2.771701954534268,1.872114960819212,2.177725109073048,3.889353815307553,2.1042549474427443,5.305423167833592,3.3529515084482093,2.058921122754702,2.552138855546798,4.926590485785499,1.8959324544777614,7.427409012903694,-1.714099967779701,4.41760184061129,3.2198480006083456,5.3415735945102565,3.9690706595655074,3.536250429496052,0.6927480915691371,6.178663235637655,3.5987043144817656,6.696334019756262,1.6004935508506166,3.778704141898297,2.415934997059007,3.502401401925127,3.0568823724064575,4.614936556481942,0.9956038032056471,3.6836298779419736,2.0258113844224694,5.63069719872868,2.510278394421868,3.7861474822382606,4.8066349041245156,5.504134136016546,2.565552863912648,3.3558416837998313
ENSG00000002726,-1.2688478819509577,2.5591445658422733,-1.6625502351753567,5.7927264401545076,1.0711881264948762,4.101758419477827,1.5493095331978197,2.0785658382866385,-1.522714609068044,5.256136145979176,0.22978582952660298,7.127780253230442,-1.2909046813265157,3.5095825317642673,0.04963851501761459,5.459714054987037,-1.563499164159536,1.3142456613220046,-1.714099967779701,2.918795983639849,1.4698262536166933,3.950064630727654,2.094601541649366,3.2392686917389204,-2.477176909873175,6.9316145339765605,-0.43104302891228646,5.924890616502509,2.1310082675493964,7.150557462117342,0.6504002506960298,1.627932284008986,2.916019836566608,2.1959840071997143,2.4361763945916284,5.107229390724242,2.0258113844224694,6.139488018964433,-1.882039028356892,2.407635858984531,0.17936159854539474,7.276580009564319,-0.6043721375296646,4.306932083318885
ENSG00000002822,6.149004632934941,7.034318921025317,5.613574170098881,6.643788021342289,7.113151419598568,7.26113350157923,6.960585113680464,7.174490258285174,6.701287065130061,7.1359485849696265,6.432725888196878,6.921329375763016,6.345719939217133,7.049875983151695,6.669247158545662,6.60995669056765,6.971776212461267,6.717967847373014,6.460825714720978,6.434153016875138,6.865263018239633,7.214865962735636,6.5320068539566645,6.523613603818126,6.763614422288782,6.912410323079409,6.742217685093282,7.190718237227983,6.390570481476385,6.9887065827159445,6.8868928690773314,6.245909841958105,6.102292832096404,6.077563514279046,6.3928200253972465,6.302539710586467,7.3625148319902305,7.204625649174861,6.54002573781592,7.020381516219225,6.323291391454762,6.352131042571496,5.871361293436733,5.8239905195382375
ENSG00000002834,7.462471149074107,7.874840707018121,7.6018923650512455,7.603036696207437,7.521482950560051,7.574033105489938,7.6249372380111895,7.750991180258134,7.2553625204673144,8.046567765000312,7.524406578418231,7.997719712666069,7.538818053759543,7.948070135975954,7.140633047238207,7.623108058218954,7.682053542096146,7.870538819211891,7.935156209737613,7.7637404890905275,7.648830548969868,7.813303479566322,7.67813208687739,7.587743941237842,7.565850373721372,7.596210206832734,7.578319074291405,8.014325700084454,7.011769131333262,7.469734945988669,7.578770573715,7.708305700473006,7.924089266542494,7.833553934127008,7.941465630326998,8.027150503323695,7.671363864858093,7.962484295816766,7.871177720822063,7.622278780716044,7.7151923919356715,8.113425966099443,7.343995094055013,7.720414116095688
ENSG00000002919,6.781000667499604,7.025344117333442,6.365355761394528,6.703752810332231,6.8290410871349065,6.737075120086033,7.1174767913759975,6.15466881737243,6.63210349998406,6.576100053986024,6.484027116902391,7.087422515614302,6.84352163889441,6.862836960845535,7.015422799679702,6.988874764039841,6.744839865979872,6.415783687784067,6.72469188479856,6.477383068936708,7.035534197257904,6.873829044900568,7.003780313853155,6.771763772565941,6.758837282026909,6.796731710385761,6.952661263561765,6.980828788096367,6.257117036699219,7.048917200241504,6.791996529079848,6.322193427220954,7.0164800183458205,6.457056896700222,6.7235242577688465,6.579794066957434,7.183901249427812,6.93103014598545,6.380055817013287,6.7439192468489635,6.718520409653426,7.116318105472726,6.024984482549945,4.734353307053561
ENSG00000002933,6.293394542270115,6.537213925772771,6.387298314275205,6.895938942814772,5.940182114344866,5.62223219374727,5.037596014507302,4.361499801558137,6.839229164667198,7.371613363399112,5.274179948885057,7.744451613678937,4.975881859368386,4.997520578090559,6.042104842332207,7.262033387147342,3.7219030547027123,6.9866710032935,5.297127287643553,6.445082577033397,6.996236571982736,7.838736262308968,6.371169103136853,6.454281582709771,4.092678698457773,6.964618801028868,7.3126693976945045,8.105956175550022,7.260291284494363,7.507007935122152,4.2111152051705085,4.340650331928515,5.418520177095791,5.156237828406958,5.2862809641085695,4.717577209865311,6.628346514591575,8.123466001240091,6.56504419785276,5.901624699658196,5.968196432632201,7.478888184857435,7.2843711113685945,8.096409514646233
ENSG00000003056,7.947897976244349,8.046568817432497,8.022198385246268,8.195197962352418,7.827559119833675,8.16112504577244,7.6808807267380566,8.055845761786555,8.033791445603883,7.949765332003374,7.982445230797954,8.277293794649795,8.060034500219915,8.175784880445601,7.926155461582614,8.41050108050836,8.053049679619454,8.120168627886477,8.09486420713956,8.220192768111358,8.017421901873364,8.067172933726518,7.830278439847,8.036281669575066,7.8902378413736525,8.128575274138207,8.085970141315789,8.392230766658704,8.032339337816014,8.101647861636394,8.124511764638438,8.191022604252636,8.166864833392488,8.289889516436897,8.551288511404557,8.307192068829359,8.213309015312731,8.297129188285444,7.968147809288882,8.22355279454556,8.11431611257179,8.292862454909617,5.903422502669032,6.948796975274518
ENSG00000003096,-1.2688478819509577,-2.298836429285299,-1.6625502351753567,2.6089292641306376,2.1491906384961497,-1.828978918085059,-1.6206154682444927,-1.8283247573218802,-1.522714609068044,0.8638187232004154,-1.3551766711945532,2.4503715037446914,-1.2909046813265157,-1.8479694728538163,-1.5353239857035417,-1.4828004503522032,1.2438557578980682,-1.855679340120308,-1.714099967779701,-1.6047659724171641,-1.9896053650206038,-2.459326305410048,-0.7127533804082377,-1.890014325206046,-2.477176909873175,2.2143851578716167,-2.0160055296334427,0.49862586180041135,-1.5694314505916958,2.914359241255863,-1.6715278441913326,-1.5419927174333263,1.718080458954699,2.801705068087668,-1.8117511188519568,-2.293650045557943,-2.0616514568278697,-1.820513913103648,-1.882039028356892,-1.4992547366239874,2.657408895350039,3.239921538985471,-0.6043721375296646,-0.5510489118086873
