variable,BDI.delta,BDI.ave,LSI.ave,BAL_EOS.pct_01,BAL_EOS.pct_02,BAL_EOS.pct_03,BAL_EOS.pct_04,BAL_EOS.pct_05,BAL_EOS.pct_06,BAL_EOS.pct_07,BAL_EOS.pct_08,BAL_PMN.pct_01,CCL1.multiplex,CCL11.multiplex,CCL13.multiplex,CCL15.multiplex,CCL2.multiplex,CCL21.multiplex,CCL22.multiplex,CCL26.multiplex,CCL27.multiplex,CCL3.multiplex,CCL4.multiplex,CCL7.multiplex,CCL8.multiplex,CX3CL1.multiplex,CXCL1.multiplex,CXCL13.multiplex,CXCL5.multiplex,EGF.multiplex,FGF2.multiplex,FLT3L.multiplex,GCSF.multiplex,GMCSF.multiplex,IFNA2.multiplex,IFNG.multiplex,IL10.multiplex,IL12B.multiplex,IL12p70.multiplex,IL13.multiplex,IL15.multiplex,IL16.multiplex,IL17A.multiplex,IL1A.multiplex,IL1B.multiplex,IL1RA.multiplex,IL2.multiplex,IL20.multiplex,IL23.multiplex,IL4.multiplex,IL5.multiplex,IL6.multiplex,IL7.multiplex,IL8.multiplex,IL9.multiplex,IP10.multiplex,KITLG.multiplex,PDGFAA.multiplex,PDGFAB.multiplex,RANTES.multiplex,sCD40L.multiplex,TARC.multiplex,TGFA.multiplex,TNFA.multiplex,TNFB.multiplex,TNFSF10.multiplex,VEGF.multiplex,R_vA_insula,L_vA_insula,R_dA_insula,L_dA_insula,R_HO_amgy,L_HO_amyg,pACC,dACC,R_insula_3way,LPR_ACC_EOS
CXCL5.multiplex,-0.2729592974868498,-0.6338416236218588,-0.020326235629459483,0.10396687409201467,0.3212088899923274,0.14509832711223758,-0.18091745891873676,-0.027972763122592,0.15781419238219818,-0.30291649921002634,-0.11696214790259568,0.20957948619672734,-0.10705181742274861,-0.36706467017552996,-0.21092976868962263,-0.23181016097851412,-0.1529151444619818,0.4063259012077449,-0.06575791686273916,0.18358028761396722,0.19029131413610725,0.4559181114848074,0.21453701961940724,0.164586713801128,-0.07137868380143751,0.21020373924636768,-0.3393038050536065,0.10686751308643713,1,0.19438865568579458,0.21729131367747223,0.2121008731336315,0.32954115257654304,0.363737386384472,-0.023471236175892658,0.04629698566608137,0.1479706454992012,0.28691002832466045,0.045061856371993864,-0.020914360648323378,0.3934261315362518,0.22033239658537784,0.3161959400567563,0.3525305194914318,0.10285003482151352,0.10041306815534459,0.04983348762755386,-0.2190551877613045,0.4572099004056687,-0.03181688753323085,-0.20213483156898093,0.38922088800275545,0.3935599230087271,-0.028974052564511167,-0.01686830409238791,0.10696355709446305,-0.11475064698160846,-0.006889622210451884,0.18381725529389567,0.2648457085024294,-0.042527549635538724,-0.28552295936265515,0.2763308911822708,0.16827848103090248,0.10679444759369325,0.16272661272509167,0.272905914664191,0.33548997118781976,0.0633767643922551,0.3972799081974845,-0.03208784823404261,-0.018262083576128532,0.11730423773702227,0.11057761666805921,-0.20687469898382643,0.4633175297814539,0.025176575133365173
EGF.multiplex,-0.2947066056767982,0.027511390142721952,0.1437920545141014,0.20966305332731972,0.2346649907425199,0.2993257744948141,0.25702367800282144,0.13024105666509528,0.22047381968676302,0.20878705621757981,-0.17852629529550865,0.09503510321875464,-0.03464338016375879,0.5460798018510462,-0.02011107587787553,0.5891260855589504,0.32133973183824815,0.3133097069185016,0.2174058868601226,0.3521475052931891,0.2880911052174155,0.3690634695126257,0.02122933635046067,0.31145109873558097,0.0718064915177515,0.541617982269178,0.18792897464577063,0.3159653191852856,0.19438865568579458,1,0.7210343290130738,0.24343252676149985,0.2049826772572187,0.2516102613053809,0.36202705028183435,0.1758087502734013,0.31790627508691177,0.1630502358732555,0.20359290479540867,0.26206516958037673,0.1982117158524986,-0.26803279730293306,0.3644273795155725,0.009587186151343652,0.07302308157649771,0.2068900178269298,0.1893755620199758,-0.07281247797661186,0.2733873827671919,0.4601188332974412,0.21096564143651553,0.23214456844602768,0.38885391387872564,0.700698704504273,0.3752375591033578,0.09964693674395406,-0.3285730855350977,0.35532826408591767,0.1764867299620414,-0.2216286277881949,0.3250373474503876,0.22615218772759987,0.5164396672535047,0.02171310224464793,0.19275095935456377,0.5581570954498646,0.07762381255038003,0.01144468665671327,0.4674322779618364,-0.1388230121945338,-0.16525754576149929,0.1293543829573071,-0.012024022311629846,0.755857199156122,0.2100775270588939,-0.2187786603383825,0.7427301842483512
FGF2.multiplex,-0.185549116009174,0.2412576345745043,0.3088467931241942,0.5051291270114552,0.48699224481083936,0.4555426503173506,0.4172436872197151,0.5277643585383264,0.4762800898633248,0.27102253645602997,-0.17699620783304323,0.41484588870831407,0.3126170000638691,0.6834463061639394,0.1565237373345711,0.37467356685700687,0.5288120101182759,0.4509428790110703,0.42526678680584507,0.4013782823306809,0.545044615935387,0.5117293157801136,0.16789982951724977,0.5413105841996272,0.3183583809192988,0.8466067148733427,0.22020553101288248,0.5703003535341797,0.21729131367747223,0.7210343290130738,1,0.41046287918304897,0.5965327178106552,0.5543704228298504,0.6359626315281607,0.49683856108390095,0.6593420710965406,0.5649323990368819,0.6085696551737758,0.45161460970870215,0.1930521853560449,-0.11185407461394843,0.6318165626969888,0.05966207474159093,0.1930662071742488,0.3846704914607705,0.43538894634723047,0.2539758746637763,0.4130830625771566,0.7455137645181481,0.47117052799063913,0.4391104708525064,0.6067536892404379,0.5540566292171158,0.5698671108626734,0.4820387852282127,-0.054315326619609305,0.48871849821800933,0.522601912841976,-0.16457370081407605,0.6968203121545559,0.3696505239323744,0.6291205323463015,0.3168813938414002,0.44089204304557333,0.4999504514071656,-0.020884620705260485,-0.08649187675455337,0.5833455556834594,-0.0654259097558488,-0.04267995760878947,0.20568601143432882,0.08094895836314042,0.5628548402652969,0.08494403654753559,-0.16471139250346348,0.5128152845417536
FLT3L.multiplex,-0.5358537726332936,-0.39218453758559535,-0.12464677264122262,0.34792310286851114,0.49941583737774514,0.377348714591018,0.007985284637924018,0.2120604048557682,0.35730351478208905,0.2373968410577354,-0.3948197485984294,0.40022128591878414,0.24014698354275063,0.14291740398592845,0.2414721008989302,0.07997374754344046,0.3738884199072084,0.42193839003938827,0.2543453017790762,0.22894415228530315,0.4015500718017979,0.3240075051029216,0.3083883280389678,0.3819372567224656,0.26238140318059217,0.37736414829852877,0.12715481498835832,0.5244908894398557,0.2121008731336315,0.24343252676149985,0.41046287918304897,1,0.36197981119295336,0.4348945084375104,0.43913647565023517,0.34841556011146035,0.5218102113265739,0.5907594770752366,0.38292019989896575,0.21067479497110322,0.22310292470548526,-0.15736416973942932,0.43611101962074333,0.23619006460498274,0.2564222779849646,0.11042539511625127,0.4029060796392551,0.06635040302708288,0.2208491724839085,0.353281659845347,0.15180880428749596,0.2462843343317495,0.3637736282510791,-0.006608016409907448,0.24119977378801008,0.4596897982597853,-0.023684440482301082,0.5948217957471684,0.3531558461865273,-0.186332078467648,0.46913169068562466,0.12150460892526123,0.33050784999396815,0.5139708375805879,0.0770734322673617,-0.04271295518688224,-0.033816637937790904,-0.021023644273704997,0.6731187810401328,0.020536848049686363,0.3996335908027135,0.4331335910323695,0.6364265857219664,0.398203246771477,0.18926401410158214,0.087077511531813,0.27491289725076296
GCSF.multiplex,-0.3060796714022763,-0.0620719707509898,0.06332313371305459,0.4400474987025364,0.5560276730986256,0.38764965579421795,0.28590341797264784,0.38748148488245115,0.33019898974815487,0.1882718055507106,-0.20603897912376748,0.32192390922455777,0.47041456927787845,0.3744231162047314,0.24577491875463228,-0.1892419722697031,0.5139148356018173,0.4121790734983433,0.5771149272196903,0.513539988397033,0.5709017509895862,0.4649614142754499,0.06405674064874783,0.48608271737283537,0.21582833834476892,0.6639751109252556,0.1196115842195586,0.5219079796663095,0.32954115257654304,0.2049826772572187,0.5965327178106552,0.36197981119295336,1,0.6861189368740543,0.6059494947829015,0.307207704835075,0.6172504107419668,0.5480782082671306,0.4010317961239868,0.5189860419101591,0.19251229854176916,-0.007112857809392905,0.632972014530603,-0.10464367348166047,0.00767182866016272,0.31128142383501894,0.2840339698680218,0.4348510792882465,0.5288610915545693,0.6246005206867997,0.5068250622605254,0.5214057657616344,0.5048925625235151,0.07194585880458333,0.5983632229829056,0.45320803082945416,0.2947983754309028,0.4076099052146171,0.6797502635882426,0.016667959872802465,0.49307118478743855,0.4152559676953853,0.5464872176021398,0.3962379278275327,0.45665167572851234,0.10011353026634219,-0.3403349034004174,0.2603228706768631,0.5284732605195566,0.42194618153029545,0.6092320135798047,0.4743941569584476,0.5233737459239958,0.24883965121201587,0.3312575418082696,0.3018703895604182,0.18902058340003536
GMCSF.multiplex,-0.38693678155967737,-0.057751237197991565,0.10274908601018125,0.7078308026991295,0.6838572894099949,0.6590951451286731,0.4871358618058222,0.5723221011839578,0.49497415606743556,0.4317274058487088,-0.2556379027890732,0.5980234695226813,0.45629167088889805,0.24527802649923444,0.41601257681421433,-0.08416453003137851,0.4159084280680979,0.5300033678148548,0.6237114762872344,0.5302436423291456,0.63479124470727,0.7650727306333766,0.43102514997884706,0.7280615752931162,0.3600437975124913,0.6631953741763561,0.08552926740636513,0.5610702459009416,0.363737386384472,0.2516102613053809,0.5543704228298504,0.4348945084375104,0.6861189368740543,1,0.598846525976631,0.4275335804531924,0.7468990121817191,0.5694225786700792,0.46956788312295417,0.6206156287045101,0.047253537296829136,0.36786121227367324,0.6835487614962972,0.34672191909401867,0.29977789041410846,0.6425202451856065,0.4588830001828551,0.46749778963722644,0.4498935208089188,0.5953324840235041,0.5786644296113609,0.4727447514821946,0.5675428216375785,0.1046942962599234,0.7215372680178057,0.4790350187422994,-0.038923214399882,0.45496945097952757,0.6846609213878482,-0.12313470245440274,0.521652222286281,0.506467804258159,0.7039961363716716,0.5144643346081745,0.40295861158938157,-0.00853520593638464,-0.27348642483182445,0.2428367604090701,0.3706332147355727,0.3948354037874292,0.3111053454042788,0.5528234773245864,0.5040399490194224,0.38869478660581785,0.4990680729150315,0.2772033310632423,0.47217551779293565
IFNA2.multiplex,-0.4093129730241284,0.04707489172738783,-0.025936622319599412,0.34106575538686507,0.4382515865299163,0.3580060937156168,0.25683612917719634,0.22958962095080088,0.1721115676430519,0.20091939052813046,-0.15035208268490474,0.25266621300986297,0.26501101493707824,0.49608246350008645,0.13680571978474304,0.17013826440616417,0.49760072216068385,0.4300191552152364,0.2914007566290179,0.27694983412781016,0.5235219185580132,0.4596026591306608,-0.022506364329730945,0.507945340557465,0.2500455212520316,0.8062666439156495,0.34405830110221985,0.37436475048231527,-0.023471236175892658,0.36202705028183435,0.6359626315281607,0.43913647565023517,0.6059494947829015,0.598846525976631,1,0.5085703547817487,0.6556011249054244,0.5022026654279295,0.6663066171497566,0.44482217122965717,0.16422856220354784,-0.2232639599403629,0.5598657301565878,0.044734495977146994,0.10329952909012874,0.25862998618496186,0.35527549322550717,0.21062303673273955,0.3554617949882979,0.7806448816033618,0.4054778254012052,0.34192612639747105,0.5250566298314892,0.4083190003448656,0.489656649543447,0.4550135071137957,-0.034568996228080066,0.5778375969485424,0.4308463299448985,-0.3840188755889986,0.6622947239318941,0.2639382280717989,0.568823651273413,0.16599884570637072,0.4998480483643408,-0.10582716464273886,-0.23007481054070172,-0.22103837833921913,0.5709015901527523,0.16242245478535028,0.38854739244914444,0.6845560045912127,0.5677368657904975,0.1345055155111686,0.3779463663229732,0.0029580627740872756,0.19535987230241098
IFNG.multiplex,0.1407404644706796,0.3427387158924585,0.5335596657136793,0.6075950944757875,0.6107132034099945,0.577959069992659,0.28477636727034616,0.5779823204663609,0.6150972373003321,0.4810214117146172,-0.34574416533779057,0.8155873081753894,0.6094183493583901,0.3608048231335589,0.545848454666893,0.03973635952139263,0.274392217252098,0.8054855338029546,0.35106765044127924,0.4534438456246282,0.7128838673843341,0.5885031489201314,0.4799540327751347,0.765556287188229,0.7705089039194634,0.671914533714255,-0.24555602158833176,0.7204018430511154,0.04629698566608137,0.1758087502734013,0.49683856108390095,0.34841556011146035,0.307207704835075,0.4275335804531924,0.5085703547817487,1,0.7764954225476922,0.6780439315827953,0.8129151387796925,0.49778590020401403,-0.3959661711506323,0.25289652757906844,0.8156352134929582,0.36547356402794257,0.777435909721498,0.4418984838125291,0.9147215332867502,0.2607183808425854,0.6322409475322525,0.6895918401059739,0.5262835543159148,0.7797879591108389,0.7970506141049837,0.1668982196103614,0.48245265288120426,0.394063117683698,0.06000835773513205,0.399597023247121,0.7499279175068571,-0.3494689371827783,0.8651813839893049,0.23058325725221113,0.51534079741823,0.7289793274572652,0.7192730267035258,-0.014901224645935874,-0.29591266394206556,-0.12559111994696048,0.35619259979005596,0.08133656395500666,0.0402822557665433,0.4279971892995358,0.25078376753057113,0.034565416470991164,0.022822332367649634,0.05901084369312377,0.09590454891735463
IL10.multiplex,-0.10434494996927482,0.1585678628646443,0.38874842670543613,0.8320051317499018,0.816099614272322,0.7763225533977376,0.5554103816193914,0.7531581078270424,0.654446622835473,0.5615451312052164,-0.15626387098571734,0.7748650129237337,0.7498268736835487,0.41045268302133014,0.6420319009773313,0.06890504914726914,0.5898178536501282,0.684485227078418,0.703274350914222,0.5600281635110085,0.9172419120507391,0.7788297931791095,0.45642548237982183,0.8732801162581173,0.6649218888203631,0.8019888809947923,-0.007098635803513399,0.7891010851255232,0.1479706454992012,0.31790627508691177,0.6593420710965406,0.5218102113265739,0.6172504107419668,0.7468990121817191,0.6556011249054244,0.7764954225476922,1,0.6878477390212143,0.7582453416169785,0.7390810320840423,-0.1901167263419077,0.24094720585577656,0.8480980403913532,0.3148501118482461,0.42501183349909005,0.6762699841775568,0.7527323379612966,0.48521177932009857,0.4824195319540857,0.72759486315692,0.7173266021564488,0.6029073898555547,0.6593349974464003,0.0813881287028023,0.8057276268659266,0.5232396433502927,0.004323263835831693,0.6818744490435661,0.8899486156275475,-0.23826061941941293,0.8543857355006813,0.6143207183185335,0.8078254490454744,0.7341584812313457,0.5691260339964727,0.16614092845204556,-0.5168043054088343,0.11242284213862319,0.6861422439845103,0.2421237349821127,0.2552794007511262,0.5772794079606617,0.4667012943421947,0.4011873455243026,0.3515698524540283,0.20566699150872206,0.391619296987282
IL12B.multiplex,-0.2181765050526998,-0.09410760778678509,0.430944994028508,0.4004471100605987,0.42425102725655944,0.30546976926156433,0.07107200855782135,0.4536921837756381,0.624207268737824,0.1336684668339329,-0.32106340249786014,0.6268207011010585,0.3190857301738473,0.136315112015424,0.21643633422662378,-0.13592687243142504,0.4170725658566989,0.6120773174413882,0.2502572288296824,0.25296432240329775,0.5373655342834349,0.5521186355882909,0.4728442559052337,0.6221663681203029,0.39970693700341214,0.6554932927375309,-0.1721748126796812,0.716857768190304,0.28691002832466045,0.1630502358732555,0.5649323990368819,0.5907594770752366,0.5480782082671306,0.5694225786700792,0.5022026654279295,0.6780439315827953,0.6878477390212143,1,0.6783283599182293,0.19359434962957472,-0.017840156003341545,-0.024235668564213175,0.67217406334778,0.2153397473328959,0.5084969781235751,0.21297413807145665,0.6650641032024224,0.08152000257432249,0.42090729177824954,0.423640086814188,0.22969349376720802,0.5888367920263192,0.7009560583576206,0.09326009596027009,0.31489097550312817,0.7276078661303108,0.22034847872962757,0.48044379202741516,0.6522610363923081,-0.22691558892148406,0.738877236815415,0.12288178587044501,0.33534157781458057,0.7632446901423873,0.22986661055235152,0.07726705442108027,0.036959994327107164,0.002837812298754272,0.45488275005995277,0.24431823354969243,0.4059338969245591,0.4747308078967775,0.4651697704878848,0.10049795173272624,-0.03909327967584088,0.19035233769415225,0.07369732372167999
IL12p70.multiplex,-0.16685152616892443,0.1420253120194851,0.4477540119932269,0.47847347444722416,0.44330735206805694,0.3839520378724327,0.2876314725804169,0.49371036520025274,0.41233109780752913,0.31389287066845695,-0.0803781491098612,0.6033935131270497,0.4087901077464474,0.3679730587877857,0.3735357079572391,0.007792270996222881,0.4404585189114095,0.525839249792962,0.2514593709901032,0.16695717709470162,0.5230404092465218,0.6031109894058291,0.43470834734747377,0.5986969460335276,0.5506156519229326,0.7898850047220131,0.036525429756695885,0.52436949262621,0.045061856371993864,0.20359290479540867,0.6085696551737758,0.38292019989896575,0.4010317961239868,0.46956788312295417,0.6663066171497566,0.8129151387796925,0.7582453416169785,0.6783283599182293,1,0.39503424234798823,-0.056688753855164316,0.07522263981918123,0.6363200713808933,0.334419257105029,0.5639444374880311,0.42478691171219674,0.666742658062398,0.31901159897954534,0.40685586236053917,0.7094818761633205,0.42472480619233965,0.5342507539852039,0.7462935115285785,0.16381885388292214,0.44582945794342654,0.5198912983632027,-0.015630286782719827,0.3602455357526377,0.6523740358638042,-0.24132439178670406,0.8466785773812163,0.1990174065702486,0.49975584665800227,0.5712462029241645,0.6226753591147067,-0.060160842127343586,-0.10893851975882045,-0.32672284915132555,0.4812824912656971,-0.04286698214269578,-0.035350775710477074,0.38717809702950623,0.2475705453525508,0.06510849093923089,0.11913476237228068,-0.11367153901664981,-0.011374937193181967
IL13.multiplex,0.18130101918594901,0.36175370233375137,0.29226928760799414,0.8764454366812566,0.8901277964780507,0.8991107587693845,0.6712905378374368,0.6678563465372892,0.4264184920900649,0.7216891089559001,-0.16431911269301186,0.5798799646632583,0.8021317397106769,0.4997958909602093,0.807868911233541,0.09243478373021012,0.34203398534317625,0.48169194173036095,0.9126332326160896,0.783600456868833,0.8138127601342835,0.6824448752958978,0.32793621846892945,0.5792745233409574,0.4426795452271019,0.5919332047502732,-0.0355488470128903,0.5492063612483308,-0.020914360648323378,0.26206516958037673,0.45161460970870215,0.21067479497110322,0.5189860419101591,0.6206156287045101,0.44482217122965717,0.49778590020401403,0.7390810320840423,0.19359434962957472,0.39503424234798823,1,-0.3163277609846815,0.3828246489781542,0.6667559920263062,0.2807924810797999,0.26507441677165083,0.865162498602431,0.603019219333077,0.6607369852630135,0.4923425949389277,0.6558214181195834,0.9409867592347857,0.4102014107771371,0.4189503271089785,0.2048850802214835,0.9428392099735843,0.0757313057241397,-0.1829076576445435,0.4279723391514117,0.731666877045205,-0.23064756575855636,0.4821365427543592,0.7999658760282969,0.8839360159797894,0.46076320786248226,0.6305603314234997,0.1847622013101987,-0.73204439654249,0.27108438294720033,0.5028592916291251,0.29184270997368855,0.1570341820168953,0.3674494517538004,0.2353678068195403,0.40346511726727696,0.5750760989293912,0.2625343531059933,0.33785007518700616
IL15.multiplex,-0.4730604797377276,-0.5232894556097154,-0.5654979937748762,-0.4691865769964611,-0.2965168685213223,-0.44300050564996984,-0.25882115094664354,-0.35057734055316664,-0.47330857457557973,-0.6033895062539475,0.06693934681033047,-0.5785492641091976,-0.4683834330392693,-0.03665223148874582,-0.550744801581338,-0.06369057456839047,0.280079924246045,-0.1705529196973928,-0.27124522683445784,-0.41805586660347566,-0.29426151051535065,-0.10807051744161458,-0.5212228307166052,-0.3379110236237099,-0.5242788772977889,0.034375170230413615,0.434041597442445,-0.397785585065649,0.3934261315362518,0.1982117158524986,0.1930521853560449,0.22310292470548526,0.19251229854176916,0.047253537296829136,0.16422856220354784,-0.3959661711506323,-0.1901167263419077,-0.017840156003341545,-0.056688753855164316,-0.3163277609846815,1,-0.5585237521858424,-0.20715632286831312,-0.2650219678054872,-0.45723460277026906,-0.3432596093277793,-0.4715422604816751,-0.3075539498561541,-0.07554919314262139,-0.03225285954318406,-0.4232877524380809,-0.3258382128305584,-0.11191092747358236,-0.04782472603074767,-0.29018255631922885,0.1991119800591693,-0.05199986906814702,0.22029249077437515,-0.2849424428420929,-0.10759114349891435,-0.277234169212976,-0.37329770506848026,-0.04820232159264355,-0.3803893225752471,-0.21966204595791436,-0.11608976431425583,0.496783918150497,-0.29214612778015886,0.29212793062275755,-0.17217384663021673,0.19243469485446518,-0.08220909973509881,0.29105445915639017,0.09744618995949014,-0.126884119252422,-0.2334088463988088,-0.10098962123408549
IL16.multiplex,0.14631704721877148,0.1867776694908977,0.23127167540749824,0.5759947303115032,0.4697976684672445,0.48344177094249374,0.2527850078102967,0.387469823585196,0.3149626926892269,0.3741159740875777,-0.055306262426924456,0.6066776635745194,0.4417367098249447,-0.1756391972472054,0.4924216263104025,-0.10522474634967778,-0.3300880419079827,0.28213780128702737,0.298523392937688,0.43015070634416425,0.273489854885356,0.4024026780202424,0.6513287055011839,0.4178416608301768,0.5207817748592491,-0.033548951012258514,-0.5090895710196552,0.20653839227479776,0.22033239658537784,-0.26803279730293306,-0.11185407461394843,-0.15736416973942932,-0.007112857809392905,0.36786121227367324,-0.2232639599403629,0.25289652757906844,0.24094720585577656,-0.024235668564213175,0.07522263981918123,0.3828246489781542,-0.5585237521858424,1,0.33373638934191807,0.596102224316858,0.4737312258075289,0.6119308018988309,0.3108054351560687,0.37828372652728637,0.23917023832700368,0.014283297249515166,0.37723680526306486,0.3861412933946888,0.19344821712604868,-0.14051897204826544,0.3466294607738701,-0.2647168026338778,-0.15383295150666507,-0.36223351222749206,0.3205966684160081,0.3632912586683891,0.08611596030490024,0.27712017000284056,0.2417245410797637,0.3338395299277978,0.2869112574893514,0.02754045530824609,-0.25945007292941746,0.5493845358282679,-0.417694487323285,0.3743168249375663,-0.44164237114757954,0.04562380566732614,-0.25401030937473174,0.16386716532436701,0.28208541045085117,0.43982604929714386,0.26865334715369815
IL17A.multiplex,-0.16728193258779933,0.15664557534431842,0.3033639087157224,0.7095230047222822,0.8113220598856542,0.6727558579158814,0.3171227106995113,0.5745580747800542,0.5802782864888019,0.42163138631049,-0.4927339683188542,0.7555988259854678,0.6876172663276408,0.41069838246327794,0.5606781940041614,0.09034853974564888,0.40695391932393565,0.9107830427028248,0.5717505976525171,0.7485775483853552,0.8340951265794802,0.7550369769199371,0.4269625987382524,0.8506161673774315,0.7310240625788866,0.7366409424426775,-0.28714256065774085,0.7509627520347525,0.3161959400567563,0.3644273795155725,0.6318165626969888,0.43611101962074333,0.632972014530603,0.6835487614962972,0.5598657301565878,0.8156352134929582,0.8480980403913532,0.67217406334778,0.6363200713808933,0.6667559920263062,-0.20715632286831312,0.33373638934191807,1,0.364900983441962,0.6176837679299819,0.5750267585147226,0.7966186944070589,0.2858331627359019,0.7868635240826025,0.7294609120708594,0.6341881819586013,0.8563955408309323,0.8114151863172235,0.2552224483808299,0.692059433224996,0.29847543893092504,0.025260410359982523,0.4560373607332678,0.8345560327128667,-0.22660124147764654,0.7543961839058656,0.39460716478916247,0.7268268249654752,0.6831545896048187,0.6797175404177053,0.15006497252817103,-0.3607803080318295,0.24986344130766883,0.5733592782436674,0.3831453308309425,0.31066147499674707,0.7186276956957501,0.5286639358332142,0.5019760298051107,0.35327709518925454,0.3131419309184828,0.48072083862105036
IL1A.multiplex,-0.24489478624306535,-0.18962513140736012,0.24280734941543308,0.4988317469684722,0.5011285337181434,0.4911881027779434,0.1117988451789529,0.25798654137114096,0.39157845987693596,0.27421725706872396,-0.21808154908675434,0.5259020001392904,0.25491617668021094,-0.28874664139434986,0.3790492246527083,-0.0053370418086293465,-0.1313815732503042,0.37087543487350844,0.11124694120851052,0.38924519892461246,0.28694848061214484,0.6421454257423924,0.7187839687392007,0.24390551826581697,0.35918189577450516,0.27841085803957466,-0.3438327276758667,0.2737067618233198,0.3525305194914318,0.009587186151343652,0.05966207474159093,0.23619006460498274,-0.10464367348166047,0.34672191909401867,0.044734495977146994,0.36547356402794257,0.3148501118482461,0.2153397473328959,0.334419257105029,0.2807924810797999,-0.2650219678054872,0.596102224316858,0.364900983441962,1,0.5053040282340321,0.5049965851076534,0.43839581578066683,0.13111518098862301,0.2728628442530211,0.12745373265005416,0.22783977727640609,0.26624593547909137,0.441854753802787,0.07679245752249116,0.25808847047893607,0.009416449722630105,-0.18981362038387914,-0.12854460304529292,0.2864777921367835,0.27671476366401204,0.19003852089408846,0.07048853938631665,0.31645114051601764,0.3309875202314458,0.2558178091783871,-0.01771296183397734,-0.07837420561429599,7.002856055323753e-4,0.15789864482970611,0.13146680067873348,-0.3746537241574329,0.19174746255550015,-0.05578798122947648,0.2403916164589288,0.011023381891724738,0.23561399795299393,0.09084555369229458
IL1B.multiplex,0.03788200685232089,0.17661036001424954,0.4502305520182889,0.40276744713346874,0.38737525424455943,0.3717547784422255,0.02114001613086578,0.30768172808484495,0.4332967592315126,0.40643559215014297,-0.4688346590578172,0.7360057190831263,0.33021530492131185,0.1275874857062807,0.48034993571583184,-0.006209913337292227,-0.09315126015150771,0.6939011779207568,0.13588019578437477,0.37299502819697833,0.3185497486353675,0.4782395276122335,0.7096008571107397,0.576027507630745,0.6677756919602094,0.29982044273463526,-0.5104107615698573,0.517308736226734,0.10285003482151352,0.07302308157649771,0.1930662071742488,0.2564222779849646,0.00767182866016272,0.29977789041410846,0.10329952909012874,0.777435909721498,0.42501183349909005,0.5084969781235751,0.5639444374880311,0.26507441677165083,-0.45723460277026906,0.4737312258075289,0.6176837679299819,0.5053040282340321,1,0.38660008583596106,0.7978868775356484,0.11613495016819304,0.558426371392254,0.35853294169881933,0.29755510372292376,0.7208979330121971,0.708453588533976,0.15886112166057806,0.2411305785070719,0.08836102831093448,-0.12744708283536962,-0.049620928468532166,0.49284620492497655,-0.2542751479323945,0.5402713152894002,0.013352593037322873,0.24509730483188172,0.6972660690733766,0.4976572660234439,-0.12520644106063117,0.037839208091303554,0.037718460721601746,-0.09912873836183544,0.07110199590024845,-0.145914766618532,0.24752479375685507,0.09205327326908967,0.03278170678985801,0.12034654728945482,0.06778387211990426,0.07509690489994152
IL1RA.multiplex,0.07717147363299205,0.269953336865451,0.4157358304125817,0.8820367116415012,0.8197174729832616,0.8391054677187526,0.5845721556465406,0.6540617595045506,0.4605017711421507,0.6001354186207113,-0.03673718199932079,0.6572038104279738,0.6539212923244627,0.24225236450491075,0.7090621283552125,0.04785646977604603,0.18087113096744264,0.38714889136906033,0.7711031523977172,0.6074220019929937,0.6800823292927524,0.7604864622906166,0.5901062550033164,0.5715095795839433,0.4215056425150788,0.49376445679235853,-0.22683319684822656,0.47979948174350323,0.10041306815534459,0.2068900178269298,0.3846704914607705,0.11042539511625127,0.31128142383501894,0.6425202451856065,0.25862998618496186,0.4418984838125291,0.6762699841775568,0.21297413807145665,0.42478691171219674,0.865162498602431,-0.3432596093277793,0.6119308018988309,0.5750267585147226,0.5049965851076534,0.38660008583596106,1,0.5931189576309229,0.5377468141005053,0.31528585389297387,0.43285792541150103,0.8167226076991974,0.33196837111899186,0.37688533223863446,0.19044852223259093,0.8626415700018123,0.0801935164100747,-0.3984875110000289,0.21131518132546864,0.6301469187529467,-0.10604505124443728,0.42696478882404615,0.7301075429291967,0.8095368969735457,0.5024232437007934,0.4609890227855911,0.22571120227525926,-0.5081659237711275,0.3101871129937554,0.31428049076877024,0.3227189204901254,-0.09865054134129267,0.29024804581366415,0.07492634706618928,0.41801323546497543,0.5303867417945759,0.28460769487959503,0.32579618609097283
