variable,BDI.delta,BDI.ave,LSI.ave,BAL_EOS.pct_01,BAL_EOS.pct_02,BAL_EOS.pct_03,BAL_EOS.pct_04,BAL_EOS.pct_05,BAL_EOS.pct_06,BAL_EOS.pct_07,BAL_EOS.pct_08,BAL_PMN.pct_01,CCL1.multiplex,CCL11.multiplex,CCL13.multiplex,CCL15.multiplex,CCL2.multiplex,CCL21.multiplex,CCL22.multiplex,CCL26.multiplex,CCL27.multiplex,CCL3.multiplex,CCL4.multiplex,CCL7.multiplex,CCL8.multiplex,CX3CL1.multiplex,CXCL1.multiplex,CXCL13.multiplex,CXCL5.multiplex,EGF.multiplex,FGF2.multiplex,FLT3L.multiplex,GCSF.multiplex,GMCSF.multiplex,IFNA2.multiplex,IFNG.multiplex,IL10.multiplex,IL12B.multiplex,IL12p70.multiplex,IL13.multiplex,IL15.multiplex,IL16.multiplex,IL17A.multiplex,IL1A.multiplex,IL1B.multiplex,IL1RA.multiplex,IL2.multiplex,IL20.multiplex,IL23.multiplex,IL4.multiplex,IL5.multiplex,IL6.multiplex,IL7.multiplex,IL8.multiplex,IL9.multiplex,IP10.multiplex,KITLG.multiplex,PDGFAA.multiplex,PDGFAB.multiplex,RANTES.multiplex,sCD40L.multiplex,TARC.multiplex,TGFA.multiplex,TNFA.multiplex,TNFB.multiplex,TNFSF10.multiplex,VEGF.multiplex,R_vA_insula,L_vA_insula,R_dA_insula,L_dA_insula,R_HO_amyg,L_HO_amyg,pACC,dACC
CXCL5.multiplex,0.32496055476058894,0.011170573776502657,0.9404401571933421,0.6912981101768059,0.20870276862577564,0.5784560785874269,0.48712321488889176,0.9151303931562229,0.545223752605422,0.23726630325216624,0.6548357123377315,0.4194796607405715,0.672445050560031,0.13402846148788838,0.40081486830751745,0.3546659375376062,0.544668491937847,0.0942825368197715,0.7954512552494393,0.4658901653184535,0.4494515457559114,0.05722900238175699,0.3926188365932006,0.5139976085558886,0.7783637092551929,0.4024756091041173,0.16836626773866104,0.6729793371115371,NA,0.4395633006562054,0.3864230885139881,0.3981438967931348,0.18173974324460085,0.13786225147764197,0.926345972143706,0.8552554461605313,0.5579039754478279,0.24836011506570932,0.8590799983818467,0.9343522171711602,0.10625487208228579,0.3796452365386611,0.20114376745020435,0.1513344917746493,0.6846624036009121,0.6917827783984407,0.844321978219216,0.3824837533277863,0.05643876580987994,0.9002641904590316,0.4211815018920104,0.11038267067723129,0.10612538357476176,0.909138983970152,0.947033444233917,0.6727008930274216,0.6502626485923908,0.9783545854473572,0.4653046352045682,0.2881941294196051,0.866936692055827,0.250756081717985,0.2670008740277565,0.5044684803901047,0.6731911905986361,0.5188306528200277,0.27321676164881636,0.2215396365910307,0.8224561282586937,0.14255842951301778,0.909616477619041,0.9484945807952507,0.6771568527274274,0.694823072320329,0.4594375660588885
EGF.multiplex,0.28629469683038455,0.9224684970122254,0.5952203871480637,0.41929001698035595,0.3646168794433944,0.2431494931129965,0.3193090194336756,0.6183249629809937,0.3951405650752362,0.4212802118772574,0.49299372921539275,0.7167421523548745,0.8914515583709688,0.01905155168454664,0.9368687843528909,0.010093179064279978,0.19350982146227746,0.2055128507460331,0.3861665309260478,0.1518103380824658,0.24633140274010623,0.13176149433694428,0.9333656072681971,0.20835903235511077,0.777066992062009,0.020255905816367825,0.4552039282444287,0.20149060732638513,0.4395633006562054,NA,7.339972594602173e-4,0.33035439293000435,0.4145275249109521,0.31384835617948514,0.13986233035007456,0.4852959979668574,0.19858379140591875,0.5179882730602257,0.4177676829513042,0.2934744470740145,0.4304397056312057,0.28221337923415435,0.13706102797778108,0.9698826592356349,0.7733824901850497,0.41010261625178135,0.45167700578669523,0.7740199858553714,0.2723376121839931,0.05468927288818248,0.40073290839945197,0.3539525396896157,0.1107482267814428,0.0011996437259755854,0.12492862667085625,0.6940264002905276,0.18310347364448343,0.1478897212614927,0.48358750294136654,0.37677643649255255,0.1881423721856743,0.36685999117286205,0.028216240617752852,0.9318504700890289,0.44350200901096404,0.01607282298395285,0.75949118219545,0.9677100238321583,0.07893879341567489,0.6217189053608045,0.5561400885632175,0.6459014724496355,0.9660763348995856,0.0011150715790544385,0.4523587277269865
FGF2.multiplex,0.5079253220020679,0.3863667626368814,0.2444613076519646,0.0386191995559968,0.047413667850199515,0.06612208745818404,0.09565032748004709,0.029450765276161528,0.053270421446681926,0.2927102560944974,0.4967679515710284,0.09776885952529035,0.20657063153976973,0.0017666522838131193,0.5350988517541533,0.12554223143063714,0.024047331302857966,0.0603502358517094,0.0785158681272935,0.09875299874583443,0.019325813309361894,0.029943164933536437,0.5054419619188222,0.02034103261918263,0.19791070237412134,9.413530542179416e-6,0.3799266631023719,0.013462356780676199,0.3864230885139881,7.339972594602173e-4,NA,0.09065839575522205,0.008969668924481589,0.0169639838555824,0.004554287180963623,0.03594532851971666,0.002914690070790815,0.014571126313411842,0.007360050873641111,0.05992155664423815,0.44277618918165307,0.6585768767921194,0.004911354370921606,0.8140834735317948,0.44274241781658485,0.11497659195497967,0.07093060203582024,0.30916665460803916,0.08841594868200042,3.834196823251368e-4,0.048412288568555395,0.06828281437646333,0.007586683295256469,0.017039549754391592,0.013549272236051957,0.042787127661855884,0.8305049435345666,0.039586087134846126,0.02607496976706769,0.5140313461999548,0.0013116558124455224,0.13110080253170642,0.005155535083196439,0.2001152070503076,0.06704152407014563,0.03462046312376765,0.9344453774064791,0.7592277077013838,0.022447190859797406,0.8168039925451962,0.8799553327610234,0.4620785773163134,0.774276435045476,0.02892608890166981,0.7634221906676242
FLT3L.multiplex,0.03950575441351889,0.1482228966494843,0.6455565931293883,0.17116564848063387,0.04124329263081128,0.13538712001929576,0.9757348385235758,0.41386883987974654,0.15913798619492514,0.35889692861911104,0.11678813459893034,0.11142113214095839,0.3371259585098485,0.5715744774601652,0.33438524351132415,0.7524225106380265,0.12639996800946984,0.08113546691736295,0.3084393158922887,0.360813583453762,0.09859526660392515,0.18962721753898482,0.21310520902031183,0.11780029869967379,0.29287097867997924,0.12263394095968971,0.6151106171594067,0.025444617011944892,0.3981438967931348,0.33035439293000435,0.09065839575522205,NA,0.1399178562909471,0.0712880151610431,0.06826457418759091,0.15650066761756376,0.026342750555649275,0.00983620091495574,0.11677922718085965,0.4013976788115401,0.3735282633376489,0.5328811525634518,0.07041102138502264,0.3453871993303086,0.30436914212453603,0.6626918608927459,0.09735658201674235,0.7936457304577469,0.3785000659534177,0.1504042741587337,0.5476176802683674,0.32454170906724666,0.1378200863876411,0.9792391340638518,0.33494743123701287,0.05494470599556189,0.9256786676091582,0.009219800112614918,0.1505598078156689,0.45911350651853544,0.049527102685061886,0.6310296372583497,0.18038474349098665,0.029111445313805273,0.7611493888772687,0.8663614984181183,0.8940280245103509,0.9407178087008043,0.005953177309793833,0.9420883230291155,0.1399918522064969,0.10679868917884816,0.010744671285559448,0.14154782104551789,0.4993131391363548
GCSF.multiplex,0.26721591581324056,0.8260593700908823,0.8157778333032653,0.07712026569228003,0.020465114069247337,0.12418961427660169,0.265947475791974,0.12436704911821783,0.1955215553315206,0.46928216367694153,0.42755571984037255,0.20763384485746128,0.04882339921697376,0.1258153914595601,0.32557558720284474,0.45200212483249746,0.02913200420808515,0.0891850086787036,0.012152679760892848,0.02926990453097522,0.013342443066244325,0.051867711668155625,0.8006408385293529,0.04082652926927377,0.38970729557796036,0.002656199924685465,0.6363982843030256,0.02630956651613925,0.18173974324460085,0.4145275249109521,0.008969668924481589,0.1399178562909471,NA,0.0016665904545531962,0.007688830144519043,0.2149533904825771,0.006350982283104045,0.018530773255395427,0.09907168504146946,0.027315467093447232,0.4440775100181802,0.9776533997986139,0.004809629860777154,0.679437791624784,0.9758977352216041,0.20862014164435072,0.2533442474679386,0.07131947215639789,0.024031812278608067,0.005587020843159873,0.03182705101617378,0.026480371890060583,0.03259404010251021,0.7766446802658105,0.008708128858118336,0.05891379119788098,0.23500967521521465,0.09314668312188279,0.0019131733183819222,0.9476617058256684,0.03760101940579874,0.08658710926345936,0.0189444558748888,0.10355719316346157,0.056779241860145824,0.6926596879131413,0.1669938633172121,0.3487299179577561,0.0428430054192932,0.11720178689528415,0.0159164409688084,0.0739906673048425,0.04526800091366323,0.3711463386634004,0.2277877230012546
GMCSF.multiplex,0.1542126068962122,0.8380139092907746,0.7049388913886709,0.0014776234297979585,0.002468585362782605,0.004004904474322668,0.04733858998648133,0.01635782959286569,0.043374977519821556,0.08354821975931048,0.3220166548785457,0.011223784602078624,0.0569996342554937,0.3265859086948202,0.08595681831147184,0.7398632382521537,0.0860433800865934,0.023672842115828985,0.005675245866024969,0.023597870334186588,0.004652950814419743,2.1635171773937145e-4,0.07413117133335012,6.133894168420806e-4,0.14220667283044586,0.002698331685486721,0.7357865950412263,0.015412811418498595,0.13786225147764197,0.31384835617948514,0.0169639838555824,0.0712880151610431,0.0016665904545531962,NA,0.008640109708274446,0.07676768885998464,3.6880480149648065e-4,0.01363891619417168,0.04928698085796723,0.005991337972125699,0.8522956072472776,0.1331218143852304,0.0017627269165778614,0.1586615957513604,0.22682308786611038,0.004032953565028752,0.055427474260954845,0.0504344276429709,0.06102448772156732,0.009144559388859053,0.011869583794803518,0.04756460163868814,0.014023217786891973,0.6792905349111935,7.247541071842001e-4,0.04428926647248854,0.8781309225576694,0.05781459707536052,0.001720578999547362,0.6264206962086747,0.026396443285566118,0.03196778145505341,0.0011107732654762614,0.028930763709266838,0.0973088220482552,0.9731861741772891,0.27215698061642213,0.3831695166623288,0.17384366645990834,0.14525743313896688,0.25903646907054134,0.0325701286214608,0.05539031519598492,0.15218835118123675,0.05824117960259345
IFNA2.multiplex,0.1297656654202246,0.8676893826015439,0.9240400477405113,0.18033407990242822,0.07847618524440314,0.15826083601838947,0.3196746837730684,0.37537804526045715,0.5089083362744358,0.43937569605691484,0.5646225871831325,0.3278680430649632,0.28788204108614757,0.036273037677154285,0.5882975247042919,0.49970012549334264,0.035617299192566065,0.07488385903434236,0.2407024651515104,0.26588701785198054,0.025766461294855603,0.05499669510696181,0.9293664868008877,0.031388855644737035,0.3169680700929087,5.324627065106391e-5,0.16210119121821354,0.12587910940040592,0.926345972143706,0.13986233035007456,0.004554287180963623,0.06826457418759091,0.007688830144519043,0.008640109708274446,NA,0.031146417950580485,0.003138175727663839,0.033685292814741086,0.0025334367412097603,0.06436257706485882,0.5149265364814903,0.37317442084981955,0.01568305234031442,0.860094167137738,0.6833518009300519,0.30007825178855896,0.14795419159098566,0.40151604211446923,0.14772667263030637,1.3184053919967909e-4,0.0950382307758324,0.16489084461524461,0.02525816076412868,0.09252366650294164,0.03915160861632794,0.05778730282422617,0.8916833270936175,0.012019983991558902,0.07426455568473189,0.11564537228100047,0.002747679261981162,0.2899110617610292,0.013760440998981105,0.5103426866650753,0.03466345324089026,0.6759980299271446,0.3583811324005861,0.42854928455674246,0.026232697138195427,0.5630288085849111,0.15235738224580686,0.004872374173010563,0.027268270939093675,0.6327029569128182,0.1648453339981435
IFNG.multiplex,0.6168642434636911,0.21109183679986332,0.033291985059387796,0.009678020464654047,0.009212879550782205,0.015098852970510057,0.26791971757291244,0.015093823125385875,0.00858923458139671,0.05061501423809345,0.17404433043052392,6.593862988868437e-5,0.007256026167443919,0.14130389199002957,0.019112576987992735,0.8756034852624923,0.2705084428697966,5.484328597393784e-5,0.1531574511724929,0.05876573379178396,8.98082533869804e-4,0.01019259123148819,0.04382548637517525,2.1316879220112384e-4,1.827795251387876e-4,0.002257174202240142,0.32602044031582667,7.457608463141696e-4,0.8552554461605313,0.4852959979668574,0.03594532851971666,0.15650066761756376,0.2149533904825771,0.07676768885998464,0.031146417950580485,NA,1.5100751848540206e-4,0.001984126679097198,4.118126071617212e-5,0.03553794843365132,0.10381575468338511,0.3112975581470119,3.696490733995361e-5,0.13585238344959594,1.4646876531587694e-4,0.06634774473950067,1.073418429697881e-7,0.29605294600746546,0.004873790459702265,0.0015436186586774703,0.024857454332702922,1.3562013065238077e-4,7.485359750147857e-5,0.5080213146069001,0.042583241592014875,0.10563938295272468,0.8130223987006233,0.10039922241729027,3.384728396578218e-4,0.15516686130689417,3.564216760398864e-6,0.35729032353704593,0.028612014788132356,5.989406355060289e-4,7.671469853094415e-4,0.9532032620381663,0.2331615578709667,0.6556065279947019,0.1925436066946664,0.7732216132915668,0.886658013794043,0.11149187225110824,0.3672971268441185,0.902667225244602,0.9356551922038785
IL10.multiplex,0.7113233363092677,0.572452263393741,0.13671778026591874,3.44697463576793e-5,6.467966898915378e-5,2.480867485217253e-4,0.020635161970469884,4.8275062858715856e-4,0.004365181099846849,0.01899326206125984,0.5492295105003628,2.592773448655272e-4,3.394497448039324e-4,0.09066720178872112,0.004070013486081159,0.7858723103896992,0.009983695242266721,0.0017271813224577492,0.001129742584715654,0.015646391879095223,8.512638438595843e-8,1.3995447294279373e-4,0.05691764101866337,2.2298855855140687e-6,0.0026057713159548523,6.250158986098597e-5,0.9776980708270575,9.907854483093281e-5,0.5579039754478279,0.19858379140591875,0.002914690070790815,0.026342750555649275,0.006350982283104045,3.6880480149648065e-4,0.003138175727663839,1.5100751848540206e-4,NA,0.0016043997352643835,2.6575491691827047e-4,4.578281065339418e-4,0.44987539525801923,0.33546931929569546,8.748979089867603e-6,0.20317336285729048,0.07871430336697882,0.0020601818599288446,3.12286991932087e-4,0.04124286524307785,0.042599530832206245,6.208483164993339e-4,8.052256828521287e-4,0.008085320364395798,0.002915099961657619,0.7481769906901075,5.4344016906293646e-5,0.025860813399734672,0.9864165090108687,0.0018277870354925785,7.619983863893509e-7,0.34104988952440163,6.3697966061759814e-06,0.0066781456042321885,5.017718832744933e-5,5.226321259519384e-4,0.013698979106427034,0.5099756245253413,0.028085854742379457,0.6899619700990578,0.004735665222300289,0.38461140646843184,0.3584803320583698,0.024236560782211924,0.07947169946329846,0.13831477668645809,0.19879361729475997
IL12B.multiplex,0.43470317962133875,0.73868242279022,0.0956193265997789,0.11120061643836365,0.089647900644509,0.23313821697291437,0.7863455497860525,0.06737079640987487,0.007401073584571982,0.6090324988468654,0.20892070270129115,0.007085753879257917,0.19683099804003956,0.5896487393413274,0.38834056064618205,0.5907189294146269,0.08507942942260938,0.006937782755760846,0.31654490638320953,0.311163457407174,0.02145868640023485,0.017512162211986926,0.04751140115497421,0.005831266192582341,0.10029707375779595,0.0031448202829729155,0.4945034588361672,8.146296022850663e-4,0.24836011506570932,0.5179882730602257,0.014571126313411842,0.00983620091495574,0.018530773255395427,0.01363891619417168,0.033685292814741086,0.001984126679097198,0.0016043997352643835,NA,0.0019721508418293343,0.44147136220420347,0.9439862317256955,0.9239536080091884,0.002245016637745456,0.39080752667957297,0.031174804852267757,0.3961585336825819,0.0025982650096791904,0.7477814965532121,0.081959816071135,0.0797882821836795,0.359200438820106,0.010139249180707077,0.0011925016544629408,0.7128230525316988,0.20311154054286185,6.206394828223161e-4,0.3796095696983144,0.04357984455568231,0.003349415622135643,0.3652011023684718,4.6037025074197047e-4,0.627134937707396,0.17371103254247666,2.2874936009276148e-4,0.3588283443467819,0.7605659233536297,0.8842376298494541,0.991991607424987,0.08844760460086931,0.3801829871989135,0.1332758681710966,0.0737571810057247,0.08059653703964242,0.7215680082237037,0.8899844225650471
IL12p70.multiplex,0.552282983083054,0.6136194328166562,0.08200317557610992,0.05202936749327991,0.07470284418546536,0.12813185861549692,0.2629409621257659,0.04399645165752686,0.10002659259466729,0.21984509243011519,0.759101654084565,0.01033417185993235,0.09211141981906379,0.1329948512311363,0.1267866261127666,0.9755194529299505,0.06734202292040248,0.025001984396456844,0.3141483979611208,0.5078693144460968,0.02592757046539229,0.008058280110164961,0.07142292931835126,0.008661115443057144,0.01788577007544112,9.642715759250464e-5,0.8855902190955796,0.025484766371949963,0.8590799983818467,0.4177676829513042,0.007360050873641111,0.11677922718085965,0.09907168504146946,0.04928698085796723,0.0025334367412097603,4.118126071617212e-5,2.6575491691827047e-4,0.0019721508418293343,NA,0.1047059475005816,0.8232067756268002,0.7667327579001659,0.00452452281589677,0.17497139471707968,0.014782872981670803,0.07888966977484335,0.0025110043781140234,0.19694086266002397,0.09381251627222009,9.750760753699517e-4,0.0789381424949509,0.022374697234574192,3.7513438277736455e-4,0.5159901500340871,0.06368898287514835,0.027000681262377757,0.9509162183528281,0.1419669689214096,0.0033420835091848566,0.334690103672171,9.380544259807166e-6,0.4285297035213569,0.0347021958561502,0.013274146218722693,0.00577949001531497,0.8125552565861576,0.6669842449613039,0.23460317898480687,0.06931785625766063,0.8794328252652446,0.9004657414460511,0.15393368570881094,0.37367089528187236,0.8176789842889993,0.672375788006047
IL13.multiplex,0.5178567659972333,0.1851949091158911,0.27200756630644496,3.939732053037659e-6,1.702427814498364e-6,9.224272476959783e-7,0.0031729133882061333,0.0033914580855594068,0.08784752343821034,0.0010734007192869655,0.5285594362916366,0.014687726487930597,6.21717971245328e-5,0.034685365382740585,5.00938222125491e-5,0.715263760462292,0.16474894846879828,0.04295856754691907,1.2938956039931782e-7,1.1948077607737417e-4,3.97467991679612e-5,0.0018054022386873037,0.18400435901371193,0.011759575079291373,0.06581301466066747,0.0096548041310891,0.888630941599257,0.01824177687560069,0.9343522171711602,0.2934744470740145,0.05992155664423815,0.4013976788115401,0.027315467093447232,0.005991337972125699,0.06436257706485882,0.03553794843365132,4.578281065339418e-4,0.44147136220420347,0.1047059475005816,NA,0.20094569334153412,0.11687820843755681,0.002510320990419812,0.2590364472861495,0.28776239694257333,3.5679910792563163e-6,0.008070459142458741,0.0028347800450201355,0.037927860555651005,0.003124637189837687,6.140705055557305e-9,0.09088441210387299,0.08354120430954515,0.41475462665504814,4.785995155742739e-9,0.7651971402074398,0.46755419583402635,0.07643264565955832,5.582568273285737e-4,0.35715249223852075,0.04273890181687934,6.733384306456536e-5,1.1435432283324332e-6,0.054307312859411594,0.005023932335372239,0.46297341811786774,5.527319645133311e-4,0.32842728792179954,0.056057859113177066,0.29122306225102745,0.5762199106584558,0.1778597791873715,0.3984172897290783,0.13588088020222266,0.024912624644898518
IL15.multiplex,0.0749208609111558,0.04530891805152448,0.0224321989828955,0.05743576636163139,0.24781514262730342,0.07492800078998751,0.31581692827798324,0.16770238115246516,0.0549868758529628,0.010334814057541886,0.7985215488699695,0.014971582233811231,0.04994107407984294,0.88519551539822094,0.017853421411570425,0.8017589068206514,0.26029835867602635,0.4986399317849286,0.27626255910971076,0.08427137435032517,0.2359034301085503,0.6694946027068236,0.02654280304485157,0.17023217352647668,0.025514767608573852,0.8922872978206677,0.07190768289961791,0.1020934778413185,0.10625487208228579,0.4304397056312057,0.44277618918165307,0.3735282633376489,0.4440775100181802,0.8522956072472776,0.5149265364814903,0.10381575468338511,0.44987539525801923,0.9439862317256955,0.8232067756268002,0.20094569334153412,NA,0.01598854223199453,0.40948682897552,0.28786137001690815,0.05642373466944628,0.16314237699543366,0.04821109444967808,0.2144102921222084,0.7657468266706395,0.8989041377321279,0.08006585974930269,0.18699303432584724,0.6584133171430537,0.8505290816638558,0.24276474334403986,0.4283057961529446,0.8376376040439157,0.37973374733337195,0.2517631485278089,0.6708824368949533,0.26537629468929347,0.12704800397563965,0.8493616563514577,0.11942106159626187,0.3811335880473403,0.646432060089229,0.03596893538814827,0.29069856355327195,0.290730004047828,0.5394884768716954,0.49201699502198815,0.7708484624237462,0.29258827144795707,0.7297263899051281,0.652266157414781
IL16.multiplex,0.602829307147065,0.5050696290236003,0.38878780462469464,0.015528593861269702,0.05706768537157636,0.049298358330922554,0.3276329528411861,0.12437935935400324,0.21819237355291277,0.13904060245454586,0.8330240736454311,0.009818380155574902,0.06645890064594484,0.4857237286818874,0.03789230259886933,0.6777481726789432,0.18097234551374242,0.2566643813642109,0.22886801489381403,0.07478511360943285,0.27215072625767056,0.09781511206634752,0.0034104157329792884,0.08444692485108174,0.02669379559064211,0.8948624637908789,0.030946121931544557,0.4109164538131611,0.3796452365386611,0.28221337923415435,0.6585768767921194,0.5328811525634518,0.9776533997986139,0.1331218143852304,0.37317442084981955,0.3112975581470119,0.33546931929569546,0.9239536080091884,0.7667327579001659,0.11687820843755681,0.01598854223199453,NA,0.17590849868825154,0.009032085529963041,0.04703916946590825,0.006955019511979188,0.20935377270951916,0.1216509337665932,0.3391544582482029,0.955141952846956,0.1227705075350054,0.1134771438038038,0.4418228635324941,0.5781128050931037,0.1587801473653765,0.28843763853794324,0.5422272990545562,0.13961982961561614,0.19460056305617757,0.13838202748525052,0.7340361243479523,0.2655809869850132,0.3338646006786563,0.17576674215470955,0.2483579982887223,0.9136183532710564,0.29849365651010107,0.03389547485206146,0.12133237212327108,0.1692718556768491,0.0993296953435383,0.8717362964306963,0.3609573161300319,0.5595139231451447,0.3083871956521189
IL17A.multiplex,0.5512434716946306,0.5771761938631366,0.2533716664560228,0.001422422640315002,7.724565735856004e-5,0.00308322257262561,0.21487989004759056,0.015848939771522463,0.014603589280614893,0.09185917650306186,0.04448118530817835,4.5157267373929777e-4,0.0016125778105364752,0.0904551732412382,0.01550036225664142,0.7214451219631701,0.09372573607801216,1.520949619582268e-7,0.013174639057827786,3.5172563847751803e-4,1.6908085523237304e-5,2.9206398880221585e-4,0.07720531483058934,7.717986217237183e-6,5.677705928521792e-4,4.890526002669926e-4,0.24795986770081813,3.2860327000716616e-4,0.20114376745020435,0.13706102797778108,0.004911354370921606,0.07041102138502264,0.004809629860777154,0.0017627269165778614,0.01568305234031442,3.696490733995361e-5,8.748979089867603e-6,0.002245016637745456,0.00452452281589677,0.002510320990419812,0.40948682897552,0.17590849868825154,NA,0.1365129556438962,0.006303711271116619,0.012542689578069588,7.602613950141723e-5,0.25021898973440915,1.0698903120998082e-4,5.914734061813753e-4,0.004704420885034422,5.737507104752737e-6,4.367672179483861e-5,0.30671645998030894,0.0014608934980786525,0.22894641778323743,0.92074755807883,0.05715570742185028,1.6561381443569445e-5,0.3658836740389577,2.975729050245235e-4,0.10511571975337985,6.33288092954043e-4,0.0017778684305644887,0.0019145140262948335,0.5522806542570771,0.14133291139590165,0.3691165733566786,0.025449266145195715,0.15863924125951145,0.2597526727356514,0.0025409257804680507,0.042754242511963136,0.05656108617702782,0.19647042881977872
IL1A.multiplex,0.3790241130954144,0.498479622097165,0.3648766981274121,0.04151898483663352,0.0404428893059372,0.045256861807717375,0.6692402502096679,0.31743558552517026,0.12009456630785009,0.28683297877108416,0.4004184191342526,0.030134768044185467,0.3073173714572268,0.2452099376367367,0.12083688406866955,0.9832316496242453,0.6033076043200682,0.1297297138076814,0.6603244535571162,0.11035848409574145,0.24829390076006574,0.004061373487837194,7.765701736235364e-4,0.32938613990530063,0.14323393576486376,0.263269211916924,0.16239479222703146,0.2717553985217407,0.1513344917746493,0.9698826592356349,0.8140834735317948,0.3453871993303086,0.679437791624784,0.1586615957513604,0.860094167137738,0.13585238344959594,0.20317336285729048,0.39080752667957297,0.17497139471707968,0.2590364472861495,0.28786137001690815,0.009032085529963041,0.1365129556438962,NA,0.03242955024587024,0.03255239474811589,0.06878550041974352,0.6040487701281854,0.27329549244400475,0.6142728985269799,0.36319848809193034,0.28555709953070685,0.06637777826993752,0.7619963027806693,0.3011273527709246,0.9704187894728245,0.4506117357035535,0.611219585997202,0.24910518659423486,0.26630971257944047,0.4500653221300288,0.7810635861688946,0.20076041964710933,0.17971491963322173,0.3055503613184152,0.9443850040124475,0.7572319778059069,0.9980237453322256,0.5740950022771525,0.6404767856850491,0.16885771767928692,0.4935941222424909,0.8434568528583597,0.38812624065527235,0.9688981511029067
IL1B.multiplex,0.8933749627978786,0.5289243093666245,0.08012192867967838,0.10895266073919707,0.12447922280718648,0.14175167734521166,0.935814388428903,0.22959907059032503,0.0823070489392812,0.1054648797412141,0.05764853826672667,7.563867005668801e-4,0.1807940812471731,0.6138982017383754,0.04362683737810702,0.9804896499573079,0.7131447629316234,0.0014015747891304997,0.5908476488149037,0.12738095374438974,0.1976262508765676,0.04469371743877382,9.722935224769635e-4,0.012354551614314868,0.002458511327394941,0.22675393120930076,0.030440944703912454,0.027906254472788605,0.6846624036009121,0.7733824901850497,0.44274241781658485,0.30436914212453603,0.9758977352216041,0.22682308786611038,0.6833518009300519,1.4646876531587694e-4,0.07871430336697882,0.031174804852267757,0.014782872981670803,0.28776239694257333,0.05642373466944628,0.04703916946590825,0.006303711271116619,0.03242955024587024,NA,0.11301227203885644,7.262698205101614e-5,0.6463029512596212,0.01601089223539076,0.14401077693885656,0.2304544719475996,7.365208858709504e-4,9.994017136567557e-4,0.5289414849919223,0.33509036437215434,0.7273492696343102,0.614291529739383,0.8449783828735291,0.03770171262353683,0.30857735817829,0.020630918570503365,0.9580624013190056,0.3269538219293677,0.0012983563832773548,0.035593055112126404,0.6205820134060018,0.8815019978048242,0.8938328862963356,0.7252249870283829,0.801192155799924,0.6038375106710538,0.3737620802225785,0.7442089636577078,0.9076696622476594,0.6692171643397749
IL1RA.multiplex,0.7845753424954314,0.3305287513383357,0.10925896641437527,2.8310536204223524e-6,5.635240711310274e-5,2.548286584591608e-5,0.01372049808551834,0.0043961477586642594,0.06285983085339342,0.010866940075284104,0.8886757852577614,0.0041484605864465784,0.0032430041499962314,0.33277752220054735,9.849455558201825e-4,0.8504309270017703,0.47261046365534587,0.1124579744303924,1.7939256873256149e-4,0.007502631889072298,0.0018996120112118042,2.4858677390948714e-4,0.009938333290952395,0.01322211278816976,0.0814807002425999,0.03729203156893912,0.3653799384518268,0.04390322076664965,0.6917827783984407,0.41010261625178135,0.11497659195497967,0.6626918608927459,0.20862014164435072,0.004032953565028752,0.30007825178855896,0.06634774473950067,0.0020601818599288446,0.3961585336825819,0.07888966977484335,3.5679910792563163e-6,0.16314237699543366,0.006955019511979188,0.012542689578069588,0.03255239474811589,0.11301227203885644,NA,0.009474286182314273,0.021348610446873195,0.2025147688291924,0.07277423980052822,3.5385464374648734e-5,0.1783504315896285,0.12314799397050957,0.44907006418734285,4.103688847845177e-6,0.7517623876257429,0.10143454220381543,0.39993477633907437,0.005061436606799141,0.6753654152447621,0.07720363275633924,5.815697331634784e-4,4.698221772381217e-5,0.03359476154294727,0.05417393461277964,0.36782019128682863,0.03130312726778861,0.26051940613074676,0.25394833620007096,0.24072523086401532,0.7265034885921176,0.29398883785201213,0.790712304570943,0.12101928515865401,0.04195841755902885
IL2.multiplex,0.580986292292677,0.23907007105213118,0.014458704071704798,0.0014702144542171336,0.0012413250534168974,0.0018911384816080457,0.25599870618320786,0.010069928605092482,8.829609905847136e-4,0.01565458737351033,0.07074178987866708,1.134362399768385e-5,0.002620592758033391,0.2850478778006198,0.0035313773874747767,0.8842772488002029,0.3246620804798819,2.5081276212413073e-4,0.027964161708511348,0.012916371992003572,4.054287502111009e-4,0.005137644944808617,0.006792616913693816,8.595694605864068e-4,0.001436538602315185,0.009880819285265297,0.15811138578350237,2.5735396659509746e-5,0.844321978219216,0.45167700578669523,0.07093060203582024,0.09735658201674235,0.2533442474679386,0.055427474260954845,0.14795419159098566,1.073418429697881e-7,3.12286991932087e-4,0.0025982650096791904,0.0025110043781140234,0.008070459142458741,0.04821109444967808,0.20935377270951916,7.602613950141723e-5,0.06878550041974352,7.262698205101614e-5,0.009474286182314273,NA,0.28691751906745333,0.00995719187941857,0.010563772314045039,0.00412655821734309,8.066916038518279e-4,6.77055580196706e-4,0.5194474089517751,0.008657880225965808,0.09233304636629569,0.9310639915041292,0.10705439788559223,1.562509828743064e-4,0.1621633736273691,8.718002761343158e-5,0.11243232259556657,0.015179398875713623,8.952282143148693e-6,0.006285879168170361,0.8822718565989662,0.11250400841811903,0.980477512538966,0.16421102735050486,0.6300996202735469,0.6959945597672403,0.15902185713439154,0.3809353666940387,0.6527214274020914,0.8035526414185927
